region	group1	group2	group3	group4	group5	group6
SAS	0.790953	1e-05	0.209007	1e-05	1e-05	1e-05
SAS	0.913797	1e-05	0.086163	1e-05	1e-05	1e-05
SAS	0.908281	1e-05	0.070569	1e-05	0.02112	1e-05
SAS	0.894651	1e-05	0.105309	1e-05	1e-05	1e-05
SAS	0.828345	1.3e-05	0.171612	1e-05	1e-05	1e-05
SAS	0.913723	1e-05	0.086237	1e-05	1e-05	1e-05
SAS	0.817248	1e-05	0.182712	1e-05	1e-05	1e-05
SAS	0.649273	1e-05	0.343823	1e-05	1e-05	0.006875
SAS	0.844044	1e-05	0.155916	1e-05	1e-05	1e-05
SAS	0.888915	1e-05	0.095738	1e-05	0.015317	1e-05
SAS	0.88297	1e-05	0.103715	1e-05	0.013285	1e-05
SAS	0.671943	1e-05	0.324427	1e-05	1e-05	0.0036
SAS	0.88198	1e-05	0.11798	1e-05	1e-05	1e-05
SAS	0.889084	1e-05	0.110876	1e-05	1e-05	1e-05
SAS	0.89602	1e-05	0.10394	1e-05	1e-05	1e-05
SAS	0.874665	1e-05	0.125295	1e-05	1e-05	1e-05
SAS	0.889222	1e-05	0.110738	1e-05	1e-05	1e-05
SAS	0.914502	1e-05	0.085458	1e-05	1e-05	1e-05
SAS	0.886396	1e-05	0.113564	1e-05	1e-05	1e-05
SAS	0.809936	1e-05	0.181261	1e-05	0.008774	1e-05
SAS	0.911594	1e-05	0.088366	1e-05	1e-05	1e-05
SAS	0.903476	1e-05	0.096484	1e-05	1e-05	1e-05
SAS	0.878195	1e-05	0.121765	1e-05	1e-05	1e-05
SAS	0.83625	1e-05	0.16371	1e-05	1e-05	1e-05
SAS	0.883282	1.1e-05	0.116677	1e-05	1e-05	1e-05
SAS	0.86118	1e-05	0.13878	1e-05	1e-05	1e-05
SAS	0.89402	1e-05	0.10594	1e-05	1e-05	1e-05
SAS	0.878934	1.3e-05	0.121024	1e-05	1e-05	1e-05
SAS	0.894394	1e-05	0.105566	1e-05	1e-05	1e-05
SAS	0.894699	1e-05	0.105261	1e-05	1e-05	1e-05
SAS	0.892874	1e-05	0.107086	1e-05	1e-05	1e-05
SAS	0.850197	1e-05	0.149763	1e-05	1e-05	1e-05
SAS	0.89568	1.1e-05	0.104279	1e-05	1e-05	1e-05
SAS	0.8652	1e-05	0.13476	1e-05	1e-05	1e-05
SAS	0.688526	1e-05	0.306989	1e-05	1e-05	0.004455
SAS	0.88061	1e-05	0.11935	1e-05	1e-05	1e-05
SAS	0.869951	1e-05	0.130009	1e-05	1e-05	1e-05
SAS	0.88625	1e-05	0.11371	1e-05	1e-05	1e-05
SAS	0.898754	1e-05	0.101204	1.1e-05	1e-05	1e-05
SAS	0.8695	1e-05	0.13046	1e-05	1e-05	1e-05
SAS	0.886673	1e-05	0.113287	1e-05	1e-05	1e-05
SAS	0.838208	1e-05	0.159601	1e-05	0.002161	1e-05
SAS	0.876783	1e-05	0.123177	1e-05	1e-05	1e-05
SAS	0.892453	1e-05	0.107507	1e-05	1e-05	1e-05
SAS	0.893944	1e-05	0.106016	1e-05	1e-05	1e-05
SAS	0.802434	1e-05	0.190593	1e-05	0.00584	0.001113
SAS	0.885398	1.1e-05	0.114561	1e-05	1e-05	1e-05
SAS	0.882212	1e-05	0.117748	1e-05	1e-05	1e-05
SAS	0.892571	1e-05	0.107389	1e-05	1e-05	1e-05
SAS	0.88627	1e-05	0.11369	1e-05	1e-05	1e-05
SAS	0.893297	1e-05	0.106663	1e-05	1e-05	1e-05
SAS	0.894205	1e-05	0.105755	1e-05	1e-05	1e-05
SAS	0.882618	1e-05	0.117342	1e-05	1e-05	1e-05
SAS	0.907147	1e-05	0.092813	1e-05	1e-05	1e-05
SAS	0.861363	1e-05	0.138597	1e-05	1e-05	1e-05
SAS	0.879438	1e-05	0.120522	1e-05	1e-05	1e-05
SAS	0.889687	1e-05	0.110273	1e-05	1e-05	1e-05
SAS	0.888289	1e-05	0.111671	1e-05	1e-05	1e-05
SAS	0.899145	1e-05	0.100815	1e-05	1e-05	1e-05
SAS	0.886128	1e-05	0.113832	1e-05	1e-05	1e-05
SAS	0.904712	1e-05	0.095248	1e-05	1e-05	1e-05
SAS	0.895872	1e-05	0.104088	1e-05	1e-05	1e-05
ORI	0.009202	0.036022	0.403254	0.018439	0.002717	0.530366
ORI	0.004881	0.012128	0.046384	0.000202	0.003289	0.933115
ORI	1e-05	0.0149	0.359055	0.006709	0.001775	0.61755
ORI	1e-05	0.043802	0.395426	0.005429	1e-05	0.555323
ORI	0.007514	0.006548	0.139888	1e-05	1e-05	0.84603
ORI	0.008897	0.013446	0.108331	0.028761	0.003396	0.83717
ORI	1e-05	0.063364	0.240436	0.059022	1e-05	0.637158
ORI	1e-05	1e-05	0.024801	1e-05	0.001572	0.973597
ORI	0.001723	0.005303	0.092625	0.015586	0.002238	0.882525
ORI	1e-05	0.02996	0.382411	0.01959	1e-05	0.568019
ORI	0.007423	0.032702	0.356523	0.021619	1e-05	0.581723
ORI	1e-05	1e-05	8.8e-05	1e-05	0.002306	0.997576
ORI	1e-05	0.003015	0.014227	1e-05	0.006473	0.976266
ORI	0.003062	0.045454	0.362156	0.017628	0.003735	0.567966
ORI	0.009339	0.021799	0.283993	0.05501	1e-05	0.629849
ORI	0.003456	0.024792	0.374269	0.01865	1e-05	0.578823
ORI	0.01025	0.026617	0.491173	0.021948	1e-05	0.450002
ORI	0.003999	0.016448	0.263374	0.036329	0.00487	0.67498
ORI	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
ORI	1e-05	0.046988	0.536371	0.009738	1e-05	0.406883
ORI	0.000986	0.008407	0.376352	0.029341	1e-05	0.584904
ORI	1e-05	0.027748	0.56405	0.02167	1e-05	0.386512
ORI	0.015067	0.032206	0.441839	0.062335	0.003856	0.444698
ORI	0.008156	0.027028	0.303232	0.017988	0.011296	0.632301
ORI	1e-05	0.025738	0.711865	1e-05	1e-05	0.262367
ORI	1e-05	0.015825	0.229168	0.026129	1e-05	0.728858
ORI	1e-05	0.030636	0.446808	0.009083	1e-05	0.513453
ORI	0.013909	0.051173	0.335798	0.027776	0.000745	0.570599
ORI	1e-05	0.077042	0.296776	0.100468	0.000211	0.525494
ORI	0.000142	0.040736	0.359019	0.012697	0.004767	0.582639
ORI	1e-05	0.016919	0.624691	0.016511	1e-05	0.341859
ORI	0.010292	0.006701	0.1884	0.02687	0.001764	0.765973
ORI	1e-05	0.039371	0.45799	0.015709	1e-05	0.48691
ORI	0.01663	0.043061	0.242104	0.006305	0.012167	0.679733
ORI	0.000918	0.02012	0.730586	0.01173	1e-05	0.236636
ORI	1e-05	0.027031	0.728551	0.013337	1e-05	0.231061
ORI	0.000389	1e-05	0.059284	1e-05	0.010763	0.929544
ORI	1e-05	0.034583	0.343023	0.013885	1e-05	0.608489
ORI	0.010091	0.011165	0.095142	1e-05	1e-05	0.883582
ORI	0.009954	0.044486	0.402937	0.033749	1e-05	0.508863
ORI	1e-05	0.041044	0.296524	0.031556	1e-05	0.630855
ORI	1e-05	0.027079	0.402193	0.011215	1e-05	0.559493
ORI	0.005703	0.041435	0.355724	1e-05	1e-05	0.597117
ORI	0.00271	0.059942	0.299949	0.004129	1e-05	0.63326
ORI	0.005955	0.047352	0.317289	0.006804	0.001206	0.621394
ORI	0.002492	0.020983	0.319478	0.018271	0.001241	0.637535
ORI	1e-05	0.031113	0.336338	0.026154	1e-05	0.606374
ORI	1e-05	0.054236	0.203921	0.046465	0.007378	0.68799
ORI	0.00694	0.056462	0.240485	0.070576	0.003965	0.621572
ORI	1e-05	0.055977	0.312234	0.038641	1e-05	0.593128
ORI	0.005913	0.004813	0.171092	0.01022	1e-05	0.807952
ORI	0.00425	0.029761	0.28436	0.017049	1e-05	0.664569
ORI	1e-05	0.045689	0.335243	0.027217	0.002701	0.58914
ORI	1e-05	0.027802	0.409961	0.00332	1e-05	0.558897
ORI	1e-05	0.033681	0.327888	0.031693	1e-05	0.606718
ORI	1e-05	0.077745	0.243971	0.087163	1e-05	0.591101
ORI	1e-05	0.036387	0.241867	0.026447	1e-05	0.695279
ORI	0.009119	0.051803	0.445452	0.034436	0.009931	0.449258
ORI	0.013492	0.025747	0.25227	0.021584	0.004124	0.682782
ORI	1e-05	0.044868	0.277094	0.010399	0.01192	0.655709
ORI	1e-05	0.031296	0.519772	0.032425	1e-05	0.416487
ORI	0.007777	0.069731	0.313389	0.012713	1e-05	0.59638
ORI	1e-05	0.022562	0.262486	0.042408	0.007855	0.664679
ORI	1e-05	0.038612	0.481808	0.017675	1e-05	0.461884
ORI	0.010238	0.020159	0.252461	0.026267	0.001742	0.689132
ORI	0.007688	0.033476	0.397135	0.052834	1e-05	0.508857
ORI	1e-05	0.047733	0.479704	0.011693	1e-05	0.460849
ORI	0.008273	0.037876	0.292099	1e-05	0.002346	0.659396
ORI	0.016291	0.041802	0.333236	0.000463	1e-05	0.608197
ORI	0.008223	0.019127	0.238677	0.014641	1e-05	0.719321
ORI	1e-05	0.036702	0.271766	0.016406	0.007431	0.667686
ORI	1e-05	0.03662	0.379929	0.004682	1e-05	0.578749
ORI	0.000282	0.023302	0.65461	0.02502	1e-05	0.296776
ORI	1e-05	0.02873	0.290052	0.032373	0.004737	0.644098
ORI	1e-05	0.05987	0.318312	0.018706	0.003757	0.599345
ORI	0.016069	0.037074	0.286421	0.05234	1e-05	0.608086
ORI	1e-05	0.039744	0.508906	0.014979	1e-05	0.436351
ORI	0.001016	0.037111	0.313014	0.043361	0.00119	0.604308
ORI	1e-05	0.034227	0.45305	0.021804	0.001436	0.489473
ORI	0.001423	0.003224	0.392114	0.009706	0.007283	0.586251
ORI	1e-05	0.003971	0.050415	0.003744	0.010888	0.930972
ORI	1e-05	0.028958	0.251529	0.028828	0.003189	0.687487
ORI	0.000891	0.020846	0.211646	1e-05	0.01411	0.752497
ORI	1e-05	0.020498	0.553055	0.015125	1e-05	0.411302
ORI	1e-05	0.041616	0.306524	0.016924	1e-05	0.634916
ORI	0.0026	0.023083	0.376939	0.047406	1e-05	0.549962
ORI	1e-05	0.017954	0.379046	0.025213	0.00043	0.577347
ORI	0.000137	0.032367	0.325026	0.034812	1e-05	0.607649
ORI	0.01059	0.015817	0.733488	0.022166	1e-05	0.217928
ORI	0.0057	0.017558	0.34265	0.034453	0.002877	0.596761
ORI	1e-05	0.010169	0.072225	0.001719	1e-05	0.915867
ORI	0.016375	0.035366	0.193007	0.038593	1e-05	0.716648
ORI	0.015767	0.011616	0.353518	0.026408	1e-05	0.592681
ORI	0.003585	0.026323	0.280467	0.024133	1e-05	0.665481
ORI	1e-05	1e-05	0.116962	0.017652	0.010766	0.854601
ORI	0.001408	0.025525	0.615718	0.019427	1e-05	0.337912
ORI	0.013039	0.037967	0.302054	0.026764	1e-05	0.620167
ORI	1e-05	0.014335	0.34418	0.023527	1e-05	0.617938
ORI	0.016097	0.048096	0.380377	0.025352	1e-05	0.530068
ORI	1e-05	0.053712	0.267093	0.027732	1e-05	0.651444
ORI	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
ORI	1e-05	0.015186	0.554551	0.039557	0.001792	0.388904
ORI	0.013884	0.035965	0.153601	0.004095	0.001332	0.791123
ORI	0.004334	0.029785	0.300385	0.027587	0.004277	0.633631
ORI	0.009087	0.048595	0.520003	0.020577	1e-05	0.401727
ORI	1e-05	0.016015	0.222071	0.025722	0.002469	0.733712
ORI	0.007422	0.036699	0.419854	0.014909	0.004623	0.516493
ORI	1e-05	0.035356	0.534142	0.005451	1e-05	0.425031
ORI	0.007847	0.028956	0.278887	0.006777	0.001061	0.676472
ORI	1e-05	0.02743	0.251715	0.025529	1e-05	0.695305
ORI	0.002998	0.02101	0.353929	0.029777	0.000528	0.591758
ORI	1e-05	0.042748	0.276647	0.021622	1e-05	0.658963
ORI	1e-05	0.02331	0.462319	0.037257	1e-05	0.477093
ORI	1e-05	0.053713	0.364861	0.025642	0.007963	0.547811
ORI	1e-05	0.035538	0.34149	0.052819	0.000491	0.569652
ORI	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
ORI	1e-05	0.024575	0.24161	0.011172	0.001376	0.721257
ORI	1e-05	0.008216	0.139639	0.005529	1e-05	0.846596
ORI	0.002807	0.034205	0.273188	0.008891	1e-05	0.6809
ORI	0.007776	0.021477	0.297527	0.021483	1e-05	0.651727
ORI	0.011293	0.039397	0.416082	0.022455	1e-05	0.510763
ORI	1e-05	0.024049	0.344852	0.025608	1e-05	0.605471
ORI	0.002632	0.00446	0.131425	1e-05	0.002391	0.859083
ORI	0.004803	0.019345	0.284033	0.03405	1e-05	0.657759
ORI	1e-05	0.054921	0.213821	0.093936	1e-05	0.637302
ORI	0.000922	0.032328	0.637835	0.004221	1e-05	0.324683
ORI	0.00622	0.044002	0.232357	0.016894	1e-05	0.700517
ORI	1e-05	0.018995	0.301623	0.031151	1e-05	0.64821
ORI	0.000102	0.045969	0.439683	0.019219	0.001085	0.493941
ORI	0.002404	0.055182	0.321015	0.020714	1e-05	0.600675
ORI	1e-05	0.032262	0.415118	0.041717	1e-05	0.510883
ORI	0.003499	0.039712	0.367301	0.021596	0.003788	0.564104
ORI	0.000725	0.049272	0.397874	0.010633	1e-05	0.541486
ORI	1e-05	0.058338	0.315877	0.011439	1e-05	0.614325
ORI	0.011433	0.021959	0.389778	0.017926	1e-05	0.558895
ORI	1e-05	0.036415	0.407996	1e-05	1e-05	0.555559
ORI	0.01075	0.041971	0.309574	0.02759	0.00043	0.609686
ORI	1e-05	0.029869	0.28951	0.020571	1e-05	0.66003
ORI	1e-05	0.028037	0.695714	0.005202	1e-05	0.271027
ORI	0.017156	0.030658	0.360228	0.012067	0.000634	0.579256
ORI	0.005018	0.044475	0.335724	0.016102	1e-05	0.598672
ORI	1e-05	0.023066	0.790743	0.000383	1e-05	0.185788
ORI	0.003994	0.029565	0.38097	0.042137	1e-05	0.543325
ORI	0.006552	0.038195	0.295626	0.009634	1e-05	0.649982
ORI	1e-05	0.049174	0.23121	0.011747	0.003022	0.704837
ORI	0.001936	0.074176	0.245069	0.033495	1e-05	0.645314
ORI	1e-05	0.038306	0.396887	0.034758	1e-05	0.530028
ORI	0.006081	0.010796	0.30295	0.026179	1e-05	0.653984
ORI	1e-05	0.045886	0.399689	0.022436	1e-05	0.531968
ORI	0.001655	0.029511	0.691594	0.005751	1e-05	0.27148
ORI	1e-05	0.020072	0.75725	0.015962	1e-05	0.206696
ORI	0.003201	0.044821	0.29155	0.030331	1e-05	0.630087
ORI	1e-05	0.039444	0.35044	0.00686	0.004218	0.599028
ORI	1e-05	0.019974	0.822799	0.009662	1e-05	0.147545
ORI	1e-05	0.029857	0.339081	0.038799	0.001832	0.590421
ORI	1e-05	0.01198	0.268971	0.031753	0.011256	0.676031
ORI	0.003712	0.043162	0.35647	0.034203	1e-05	0.562443
ORI	0.007629	0.01589	0.324351	0.041119	0.001355	0.609656
ORI	1e-05	0.027861	0.328009	0.007469	0.009068	0.627583
ORI	1e-05	0.070408	0.3535	1e-05	1e-05	0.576061
ORI	0.012413	0.022733	0.475269	0.027062	1e-05	0.462513
ORI	1e-05	0.019707	0.424557	0.020739	1e-05	0.534977
ORI	1e-05	0.044005	0.644472	0.003033	1e-05	0.308469
ORI	0.00875	0.028746	0.36637	0.023768	1e-05	0.572357
ORI	1e-05	0.037758	0.466708	0.007694	1e-05	0.48782
ORI	0.001798	0.033086	0.197648	0.012063	0.001168	0.754238
ORI	1e-05	0.017829	0.517494	0.010985	1e-05	0.453672
ORI	0.00991	0.050931	0.351953	0.001423	1e-05	0.585774
ORI	1e-05	0.026052	0.23401	0.033449	0.006825	0.699654
ORI	0.01056	0.034321	0.358559	0.044416	1e-05	0.552133
ORI	0.001841	0.024448	0.295322	0.017294	0.001862	0.659233
ORI	1e-05	0.027165	0.369038	0.03125	0.006883	0.565654
ORI	0.002821	0.040179	0.279685	0.04714	1e-05	0.630164
ORI	1e-05	0.021516	0.303331	0.025348	1e-05	0.649785
ORI	0.00425	0.041186	0.503676	0.004326	1e-05	0.446552
ORI	1e-05	0.025546	0.198652	0.002251	1e-05	0.773532
ORI	1e-05	0.032688	0.133407	0.033134	0.003667	0.797094
ORI	1e-05	0.081421	0.361696	0.006338	0.002689	0.547846
ORI	0.001779	0.044039	0.339568	0.01614	1e-05	0.598464
ORI	0.000122	0.018784	0.299663	0.017352	1e-05	0.664069
ORI	1e-05	0.041536	0.32297	0.019466	1e-05	0.616008
ORI	0.00649	0.027501	0.277285	0.037118	1e-05	0.651596
ORI	0.003415	0.032664	0.371748	0.022803	1e-05	0.56936
ORI	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
ORI	0.005356	0.028038	0.316706	0.017273	1e-05	0.632617
ORI	1e-05	0.007549	0.146159	0.013987	0.002569	0.829726
ORI	0.006651	0.027104	0.290192	0.02925	1e-05	0.646792
ORI	1e-05	1e-05	1.4e-05	1e-05	1e-05	0.999946
ORI	0.000953	0.030983	0.276509	0.044435	0.003315	0.643806
ORI	1e-05	0.046068	0.272578	0.020799	0.000329	0.660215
ORI	1e-05	0.036732	0.340554	0.03763	1e-05	0.585064
ORI	1e-05	0.043344	0.422641	0.014494	0.014043	0.505468
ORI	1e-05	0.021063	0.237229	0.023851	1e-05	0.717837
ORI	0.002129	0.050436	0.319816	0.017666	1e-05	0.609944
ORI	1e-05	0.027978	0.338538	0.016381	0.005056	0.612038
ORI	1e-05	0.035822	0.323132	0.037782	1e-05	0.603244
ORI	0.00145	0.023278	0.376339	0.037209	1e-05	0.561714
ORI	0.010903	0.028653	0.210255	0.029054	1e-05	0.721125
ORI	0.003561	0.033198	0.313447	0.033746	1e-05	0.616038
ORI	1e-05	1e-05	0.034069	1e-05	1e-05	0.965891
ORI	0.001333	0.044783	0.239667	0.009175	1e-05	0.705032
ORI	0.002667	0.029275	0.41872	0.019319	1e-05	0.530008
ORI	0.000247	0.043731	0.36431	0.024243	1e-05	0.567459
ORI	1e-05	0.026545	0.353259	0.038551	1e-05	0.581624
ORI	0.0022	0.033952	0.451763	0.012112	1e-05	0.499963
ORI	1e-05	0.017485	0.273422	0.041347	0.00256	0.665177
ORI	0.007473	0.031985	0.245518	0.009237	1e-05	0.705777
ORI	1e-05	0.013673	0.302412	0.036255	0.000412	0.647238
ORI	1e-05	0.017568	0.454977	0.016042	1e-05	0.511392
ORI	0.016291	0.043061	0.292734	0.018292	0.00111	0.628512
ORI	0.00599	0.023018	0.500142	0.021406	1e-05	0.449433
ORI	1e-05	0.031212	0.3407	0.037221	1e-05	0.590847
ORI	0.006777	0.049315	0.407338	0.010422	1e-05	0.526137
ORI	1e-05	0.025389	0.473536	0.020575	0.00683	0.473659
ORI	0.005723	0.04087	0.314454	0.015788	1e-05	0.623155
ORI	0.007153	0.026107	0.44348	0.012516	1e-05	0.510733
ORI	0.01247	0.047647	0.264537	0.031044	0.012155	0.632146
ORI	0.00586	0.025186	0.365191	0.031212	1e-05	0.572541
ORI	1e-05	0.032918	0.273875	0.010295	0.009164	0.673738
ORI	1e-05	0.032685	0.378397	0.032108	1e-05	0.556791
ORI	1e-05	0.036037	0.231834	0.029523	0.006303	0.696293
ORI	0.010478	0.024172	0.371671	0.012283	1e-05	0.581385
ORI	1e-05	0.055058	0.362128	0.018632	1e-05	0.564162
ORI	1e-05	0.035851	0.411677	0.012142	1e-05	0.54031
ORI	1e-05	0.01865	0.31128	0.012907	3.4e-05	0.657119
ORI	0.003927	0.027193	0.347756	0.011414	1e-05	0.6097
ORI	0.015515	0.035404	0.245099	0.020837	0.000838	0.682307
ORI	0.007257	0.024116	0.292947	0.023085	1e-05	0.652585
ORI	1e-05	0.014223	0.400761	0.022337	1e-05	0.562659
ORI	1e-05	0.044388	0.239653	0.024223	1e-05	0.691716
ORI	0.013878	0.02822	0.519482	0.012941	0.005102	0.420377
ORI	0.011077	0.079141	0.379178	0.030765	1e-05	0.499829
ORI	0.001001	0.008834	0.146962	0.003088	0.007038	0.833077
ORI	1e-05	0.018094	0.427287	0.026358	0.003881	0.524371
ORI	0.004078	0.030444	0.370564	0.017358	1e-05	0.577545
ORI	1e-05	0.050157	0.129673	0.053777	0.002625	0.763759
ORI	1e-05	0.042285	0.299985	0.016161	0.004619	0.636939
ORI	1e-05	0.017447	0.330108	0.006062	1e-05	0.646363
ORI	1e-05	0.026519	0.314119	0.035368	0.00196	0.622023
ORI	0.001855	0.046901	0.421071	0.021362	1e-05	0.508802
ORI	1e-05	0.024831	0.162945	0.015614	0.012043	0.784557
ORI	0.016292	0.013736	0.408643	0.034198	1e-05	0.52712
ORI	0.005327	0.013217	0.09816	1e-05	0.010287	0.872999
ORI	1e-05	0.022909	0.456665	0.049759	0.000169	0.470488
ORI	0.002486	1e-05	0.077161	1e-05	0.031511	0.888823
ORI	0.004935	0.044186	0.288176	0.041556	1e-05	0.621138
ORI	1e-05	0.032597	0.436294	0.019217	1e-05	0.511872
ORI	1e-05	0.023532	0.429389	0.00098	0.009262	0.536827
ORI	0.004173	0.023489	0.409614	0.02342	1e-05	0.539293
ORI	0.014394	0.01515	0.189267	0.026388	1e-05	0.754791
ORI	1e-05	0.022112	0.263096	0.04138	1e-05	0.673392
ORI	0.007157	0.034457	0.36197	0.033484	0.000955	0.561977
ORI	0.006054	0.028958	0.519245	0.02357	1e-05	0.422163
ORI	1e-05	0.036813	0.307412	0.042295	1e-05	0.61346
ORI	0.003501	0.02695	0.355826	0.04996	0.005043	0.558721
ORI	1e-05	0.02054	0.61225	0.012956	1e-05	0.354234
ORI	1e-05	0.046272	0.373931	0.037379	1e-05	0.542399
ORI	0.008772	0.042597	0.28552	0.02945	1e-05	0.633651
ORI	0.016074	0.04013	0.478596	0.032662	1e-05	0.432528
ORI	1e-05	0.03562	0.305372	0.013913	1e-05	0.645075
ORI	0.002484	0.017536	0.288165	0.008304	1e-05	0.683501
ORI	1e-05	0.037894	0.341668	0.023623	0.003693	0.593112
ORI	1e-05	0.026188	0.288461	0.007889	0.002728	0.674723
ORI	0.00434	0.031709	0.360273	0.025908	1e-05	0.57776
ORI	0.001484	0.020136	0.462357	0.008429	1e-05	0.507585
ORI	0.001722	0.049764	0.363795	0.000188	1e-05	0.584521
ORI	0.007459	0.013655	0.366011	0.023575	0.006505	0.582795
ORI	1e-05	0.023336	0.592892	0.009547	1e-05	0.374206
ORI	0.003655	0.018104	0.165189	0.017849	1e-05	0.795193
ORI	1e-05	0.043776	0.321158	0.015004	1e-05	0.620043
ORI	0.003066	0.022515	0.374267	0.020421	1e-05	0.579722
ORI	9.6e-05	0.035381	0.34854	0.03275	0.000308	0.582925
ORI	1e-05	0.009792	0.293364	1e-05	0.008526	0.688299
ORI	1e-05	0.041113	0.332614	0.016089	0.001829	0.608344
ORI	1e-05	0.033737	0.428131	0.018757	1e-05	0.519355
ORI	0.013627	0.028843	0.294108	0.016416	0.0047	0.642306
ORI	0.002557	0.046174	0.314838	0.012524	0.010683	0.613224
ORI	1e-05	1e-05	0.083213	1e-05	0.003047	0.91371
ORI	0.008068	0.05039	0.255578	1e-05	1e-05	0.685945
ORI	1e-05	0.022192	0.275434	0.025662	1e-05	0.676692
ORI	0.018564	0.019055	0.290869	0.021081	1e-05	0.650421
ORI	0.006509	0.030903	0.396576	0.017119	0.00301	0.545884
ORI	1e-05	0.049249	0.357418	0.0161	1e-05	0.577214
ORI	1e-05	0.045564	0.308314	0.028215	0.010118	0.607779
ORI	0.015888	0.043328	0.254321	0.028743	1e-05	0.657709
ORI	1e-05	0.044412	0.44294	0.012599	1e-05	0.500029
ORI	1e-05	0.041544	0.459726	0.011418	0.002101	0.485201
ORI	1e-05	0.033838	0.396622	0.009717	0.003274	0.55654
ORI	0.016006	0.011393	0.371601	0.014652	0.007818	0.578529
ORI	0.000743	0.034665	0.133797	0.032266	0.002332	0.796196
ORI	1e-05	0.045246	0.397762	0.005621	0.00102	0.550342
ORI	1e-05	0.026344	0.326377	0.02296	0.004868	0.619442
ORI	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
ORI	1e-05	0.041281	0.496951	0.015226	1e-05	0.446522
ORI	1e-05	0.1086	0.330107	0.187719	1e-05	0.373554
ORI	0.005499	0.015441	0.374827	0.012819	0.006567	0.584846
ORI	1e-05	0.019728	0.309835	0.018917	1e-05	0.6515
ORI	0.010622	0.045001	0.249369	0.002917	1e-05	0.69208
ORI	1e-05	0.015786	0.577077	0.021714	1e-05	0.385402
ORI	0.011038	0.050218	0.365629	0.014185	0.001816	0.557113
ORI	1e-05	0.048691	0.500943	0.011228	0.002699	0.436428
ORI	1e-05	0.032489	0.295028	0.033764	0.000839	0.637871
ORI	1e-05	0.047723	0.404668	0.002659	0.000784	0.544156
ORI	0.002461	0.012147	0.294136	0.020594	1e-05	0.670653
ORI	0.000722	0.028499	0.238633	0.039094	1e-05	0.693043
ORI	1e-05	0.028416	0.765773	0.003141	1e-05	0.20265
ORI	0.004719	0.032388	0.265934	0.032977	0.004106	0.659875
ORI	0.001592	0.032321	0.279741	1e-05	0.002099	0.684237
ORI	0.006797	0.029942	0.446319	0.02158	1e-05	0.495352
ORI	0.001007	0.021617	0.498316	0.025453	1e-05	0.453597
ORI	0.00267	0.045616	0.398805	0.015039	0.004619	0.533251
ORI	0.003309	0.014639	0.523338	0.034596	0.000667	0.423451
ORI	0.006673	0.042284	0.37054	0.02983	1e-05	0.550663
ORI	1e-05	1e-05	0.087176	1e-05	1e-05	0.912784
ORI	0.009217	0.040652	0.372477	0.01709	1e-05	0.560555
ORI	1e-05	0.027446	0.293642	0.039638	0.014709	0.624555
ORI	1e-05	0.048536	0.345831	0.033513	1e-05	0.572101
ORI	1e-05	0.04109	0.314777	0.020088	1e-05	0.624026
ORI	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
ORI	0.008312	0.045016	0.388907	0.022331	0.00255	0.532883
ORI	0.005738	0.020775	0.173077	0.061308	1e-05	0.739091
ORI	0.012111	0.015075	0.238842	0.039044	1e-05	0.694918
ORI	1e-05	0.0214	0.251222	0.061146	0.004519	0.661703
ORI	0.000885	0.028575	0.245672	0.032282	1e-05	0.692576
ORI	1e-05	0.048334	0.436881	0.012954	1e-05	0.501811
ORI	0.00945	0.022907	0.330769	0.027214	1e-05	0.60965
ORI	0.007066	0.029603	0.293492	0.030919	0.00074	0.63818
ORI	1e-05	0.007824	0.189548	1e-05	0.007262	0.795346
ORI	0.005381	0.025601	0.32097	0.010469	0.001952	0.635628
ORI	1e-05	0.036311	0.444003	0.02453	1e-05	0.495136
ORI	1e-05	0.033076	0.201699	0.001485	0.00908	0.75465
ORI	1e-05	0.014447	0.492778	0.022103	0.000444	0.470218
ORI	0.010024	0.033539	0.271809	0.011293	0.002977	0.670359
ORI	0.00907	0.026615	0.280279	0.024092	0.00023	0.659713
ORI	0.001146	0.016525	0.476911	0.040552	1e-05	0.464857
ORI	1e-05	0.039062	0.28336	0.00377	0.006882	0.666916
ORI	1e-05	0.019742	0.383784	0.030135	1e-05	0.566319
ORI	1e-05	0.035851	0.350906	0.048721	1e-05	0.564502
ORI	1e-05	0.026351	0.333935	0.017268	8.5e-05	0.622351
ORI	1e-05	0.017593	0.570015	0.015716	1e-05	0.396656
ORI	1e-05	0.020437	0.346796	0.028833	1e-05	0.603914
ORI	1e-05	0.019474	0.371767	0.03458	1e-05	0.574159
ORI	0.006427	0.024627	0.319794	0.027306	1e-05	0.621835
ORI	1e-05	0.03217	0.404056	0.02927	1e-05	0.534484
ORI	1e-05	0.038006	0.407186	0.012629	1e-05	0.542159
ORI	1e-05	0.04653	0.303896	0.031702	0.001385	0.616477
ORI	0.023108	0.039055	0.055591	0.011058	1e-05	0.871178
ORI	0.009566	0.072736	0.266863	0.060181	1e-05	0.590644
