region	group1	group2	group3	group4	group5	group6	group7
EUR	0.894626	1e-05	1e-05	0.049866	1e-05	9.1e-05	0.055386
EUR	0.941707	1e-05	0.002582	0.043091	1e-05	1e-05	0.01259
EUR	0.914488	1e-05	0.000142	0.039985	0.004266	1e-05	0.041099
EUR	0.9274	1e-05	1e-05	0.031102	1e-05	1e-05	0.041458
EUR	0.932379	1e-05	0.001253	0.036802	1e-05	1e-05	0.029535
EUR	0.908807	1e-05	0.004103	0.02578	0.003119	1e-05	0.05817
EUR	0.951244	1e-05	1e-05	0.048287	1e-05	1e-05	0.000429
EUR	0.954822	1e-05	0.000274	0.044864	1e-05	1e-05	1e-05
EUR	0.938759	1e-05	0.003558	0.024521	1e-05	1e-05	0.033132
EUR	0.911799	1e-05	1e-05	0.030377	1e-05	1e-05	0.057784
EUR	0.9514	1e-05	0.005779	0.033879	1e-05	1e-05	0.008912
EUR	0.918173	1e-05	1.9e-05	0.031856	1e-05	1e-05	0.049923
EUR	0.911859	1e-05	0.003157	0.045011	1e-05	1e-05	0.039943
EUR	0.934982	1e-05	1e-05	0.03681	0.000589	1e-05	0.027589
EUR	0.969262	1e-05	1e-05	0.02824	0.002458	1e-05	1e-05
EUR	0.949901	1e-05	1e-05	0.037425	1e-05	1e-05	0.012634
EUR	0.916969	1e-05	0.003474	0.025529	1e-05	1e-05	0.053999
EUR	0.960758	1e-05	0.001697	0.026071	0.004336	1e-05	0.007118
EUR	0.926481	1e-05	0.001569	0.032617	1e-05	1e-05	0.039303
EUR	0.920823	1e-05	0.005476	0.029285	0.003335	1e-05	0.041062
EUR	0.94795	1e-05	0.00126	0.015846	1e-05	1e-05	0.034913
EUR	0.964777	1e-05	1e-05	0.034454	1e-05	1e-05	0.000729
EUR	0.900659	1e-05	1e-05	0.036228	1e-05	1e-05	0.063074
EUR	0.942334	1e-05	0.001389	0.036639	0.004511	1e-05	0.015108
EUR	0.932992	1e-05	1e-05	0.036519	1e-05	1e-05	0.030448
EUR	0.949895	1e-05	1e-05	0.038326	0.002906	1e-05	0.008843
EUR	0.91798	1e-05	0.000888	0.036983	1e-05	1e-05	0.044119
EUR	0.932319	1e-05	1e-05	0.032797	0.002732	1e-05	0.032122
EUR	0.919871	1e-05	0.005113	0.03553	1e-05	1e-05	0.039456
EUR	0.912367	1e-05	0.003623	0.038706	0.000369	1e-05	0.044914
EUR	0.932346	1e-05	0.006232	0.020229	1e-05	0.002116	0.039058
EUR	0.916953	1e-05	1e-05	0.041704	1e-05	1e-05	0.041303
EUR	0.866254	1e-05	0.000949	0.048651	0.00384	0.000331	0.079966
EUR	0.904367	1e-05	0.00462	0.041878	0.001321	1e-05	0.047793
EUR	0.917536	1e-05	0.003799	0.033259	1e-05	1e-05	0.045376
EUR	0.915318	1e-05	1e-05	0.035764	1e-05	1e-05	0.048878
EUR	0.910587	1e-05	0.003631	0.037489	1e-05	1e-05	0.048263
EUR	0.940683	1e-05	0.001904	0.043604	1e-05	1e-05	0.013779
EUR	0.930741	1e-05	0.004017	0.041458	0.001876	1e-05	0.021888
SAS	0.121715	1e-05	1e-05	0.784472	0.002934	0.00386	0.086999
SAS	0.129303	1e-05	1e-05	0.768294	1e-05	1e-05	0.102363
SAS	0.061236	1e-05	1e-05	0.889281	1e-05	1e-05	0.049444
SAS	0.051658	1e-05	1e-05	0.889209	1e-05	1e-05	0.059093
SAS	0.172502	1e-05	1e-05	0.670454	0.003139	1e-05	0.153874
SAS	0.055754	1e-05	1e-05	0.880063	1e-05	1e-05	0.064142
SAS	0.085908	1e-05	1e-05	0.787658	1e-05	1e-05	0.126394
SAS	0.033681	1e-05	1e-05	0.89705	1e-05	1e-05	0.069229
SAS	0.114001	1e-05	1e-05	0.766037	1e-05	1e-05	0.119921
SAS	0.066032	1e-05	1e-05	0.864566	1e-05	1e-05	0.069362
SAS	0.253984	0.003377	1e-05	0.622702	1e-05	1e-05	0.119907
SAS	0.071007	1e-05	1e-05	0.896567	1.2e-05	1e-05	0.032385
SAS	0.034231	1e-05	1e-05	0.902752	1e-05	1e-05	0.062977
SAS	0.165009	0.001039	1e-05	0.666266	1e-05	1e-05	0.167656
SAS	0.067805	1e-05	1e-05	0.888755	1e-05	1e-05	0.043399
SAS	0.162035	1e-05	1e-05	0.730262	0.00108	1e-05	0.106592
SAS	0.103447	1e-05	1e-05	0.79362	1e-05	1e-05	0.102893
SAS	0.048022	1e-05	1e-05	0.892792	1e-05	1e-05	0.059146
SAS	0.049612	1e-05	1e-05	0.906942	1e-05	1e-05	0.043406
SAS	0.057482	1e-05	1e-05	0.89107	1e-05	1e-05	0.051409
SAS	0.266425	0.003087	1e-05	0.613492	0.003561	1e-05	0.113415
SAS	0.230095	0.000814	1e-05	0.680253	1e-05	1e-05	0.088808
SAS	0.106588	1e-05	1e-05	0.786768	0.006163	0.010247	0.090214
SAS	0.038962	1e-05	1e-05	0.90175	1e-05	1e-05	0.059248
SAS	0.079504	1e-05	1e-05	0.879436	1e-05	1e-05	0.041021
SAS	0.035803	1e-05	1e-05	0.880111	1e-05	1e-05	0.084046
SAS	0.070832	1e-05	1e-05	0.890852	1e-05	1e-05	0.038275
SAS	0.173813	1e-05	1e-05	0.697881	1e-05	1e-05	0.128266
SAS	0.148555	0.000409	1e-05	0.727873	0.000211	1e-05	0.122932
SAS	0.034063	1e-05	1e-05	0.909651	1e-05	1e-05	0.056247
SAS	0.138026	1e-05	1e-05	0.73282	1e-05	0.002387	0.126737
SAS	0.162546	1e-05	1e-05	0.712692	0.001772	1e-05	0.122961
SAS	0.084522	1e-05	1e-05	0.832313	0.001089	1e-05	0.082046
SAS	0.071454	1e-05	1e-05	0.8914	1e-05	1e-05	0.037106
SAS	0.069933	1.7e-05	1e-05	0.870547	1e-05	1e-05	0.059474
SAS	0.147746	0.000409	1e-05	0.717629	0.00488	0.00014	0.129187
SAS	0.145947	1e-05	1e-05	0.731005	1e-05	1e-05	0.123008
SAS	0.093272	1e-05	1e-05	0.878768	1e-05	1e-05	0.027919
SAS	0.158043	0.001177	1e-05	0.776205	1e-05	1e-05	0.064545
SAS	0.123421	1e-05	1e-05	0.788855	1e-05	1e-05	0.087684
SAS	0.053866	1e-05	1e-05	0.913667	1e-05	1e-05	0.032427
SAS	0.058938	1e-05	1e-05	0.907137	0.016894	0.006633	0.010378
SAS	0.037582	1e-05	1e-05	0.892262	1e-05	1e-05	0.070116
SAS	0.09709	1e-05	1e-05	0.826212	1e-05	1e-05	0.076658
SAS	0.038847	1.3e-05	1e-05	0.912284	1e-05	1e-05	0.048826
SAS	0.106138	1e-05	1e-05	0.815354	1e-05	1e-05	0.078468
SAS	0.215603	0.005736	1e-05	0.64702	1e-05	1e-05	0.131611
SAS	0.078076	1e-05	1e-05	0.841541	1e-05	1e-05	0.080343
SAS	0.050374	1e-05	1e-05	0.885931	1e-05	0.01698	0.046685
SAS	0.046777	1e-05	1e-05	0.879422	1e-05	0.014616	0.059156
SAS	0.176004	0.000871	1e-05	0.669484	1e-05	1e-05	0.15361
SAS	0.075522	1e-05	1e-05	0.881492	1e-05	1e-05	0.042946
SAS	0.056844	1e-05	1e-05	0.887649	1e-05	1e-05	0.055466
SAS	0.029398	1e-05	1e-05	0.893163	1e-05	1e-05	0.077399
SAS	0.038659	1e-05	1e-05	0.871202	1e-05	1e-05	0.090099
SAS	0.066822	1e-05	1e-05	0.888741	1e-05	1e-05	0.044398
SAS	0.03473	1e-05	1e-05	0.913016	1e-05	1e-05	0.052214
SAS	0.04528	1e-05	1e-05	0.884126	1e-05	1e-05	0.070553
SAS	0.139755	1.4e-05	1e-05	0.808833	0.01072	1e-05	0.040658
SAS	0.053685	1e-05	1e-05	0.911303	1e-05	1e-05	0.034972
SAS	0.063221	1e-05	1e-05	0.903436	1e-05	1e-05	0.033303
SAS	0.039169	1e-05	1e-05	0.874631	1e-05	1e-05	0.08616
SAS	0.1047	1e-05	1e-05	0.835168	2e-05	1e-05	0.060082
SAS	0.07357	1e-05	1e-05	0.882685	1e-05	1e-05	0.043705
SAS	0.067506	1e-05	1e-05	0.859343	1e-05	1e-05	0.07311
SAS	0.05296	1e-05	1e-05	0.892702	1e-05	1e-05	0.054298
SAS	0.064511	1e-05	1e-05	0.877249	1e-05	1e-05	0.0582
SAS	0.050305	1e-05	1e-05	0.892864	1e-05	1e-05	0.056792
SAS	0.058999	1e-05	1e-05	0.893947	1e-05	1e-05	0.047014
SAS	0.050299	1e-05	1e-05	0.891581	1e-05	1e-05	0.058081
SAS	0.055894	1e-05	1e-05	0.846656	1e-05	1e-05	0.09741
SAS	0.049202	1e-05	1e-05	0.894363	1e-05	1e-05	0.056395
SAS	0.070356	1e-05	1e-05	0.863458	1e-05	1e-05	0.066146
SAS	0.199465	0.003659	1e-05	0.687017	1e-05	1e-05	0.109829
SAS	0.05887	1e-05	1e-05	0.878976	1e-05	1e-05	0.062114
SAS	0.071064	1e-05	1e-05	0.868224	1e-05	9.2e-05	0.06059
SAS	0.065096	1e-05	1e-05	0.884968	1e-05	1e-05	0.049897
SAS	0.076522	1e-05	1e-05	0.899464	1e-05	1e-05	0.023974
SAS	0.078515	1e-05	1e-05	0.868674	1e-05	1e-05	0.052771
SAS	0.069166	1e-05	1e-05	0.886073	1e-05	1e-05	0.044721
SAS	0.104821	1e-05	1e-05	0.835826	1e-05	0.003863	0.05546
SAS	0.039958	1e-05	1e-05	0.873056	1e-05	1e-05	0.086945
SAS	0.071797	1e-05	1e-05	0.892179	1e-05	1e-05	0.035984
SAS	0.097419	1e-05	1e-05	0.895782	1e-05	1e-05	0.006759
SAS	0.123591	0.000599	1e-05	0.80095	1e-05	0.006359	0.06848
SAS	0.063311	1e-05	1e-05	0.884499	1e-05	1e-05	0.05215
SAS	0.075448	1e-05	1e-05	0.881826	1e-05	1e-05	0.042685
SAS	0.045071	1e-05	1e-05	0.890391	1e-05	1e-05	0.064498
SAS	0.051728	1e-05	1e-05	0.884449	1e-05	1e-05	0.063783
SAS	0.05569	1e-05	1e-05	0.892135	1e-05	1e-05	0.052135
SAS	0.053102	1e-05	1e-05	0.892721	1e-05	1e-05	0.054137
SAS	0.051242	1e-05	1e-05	0.880467	1e-05	1e-05	0.068251
SAS	0.030034	1e-05	1e-05	0.904679	1e-05	1e-05	0.065247
SAS	0.074631	1e-05	1e-05	0.859835	1e-05	1e-05	0.065494
SAS	0.056494	1e-05	1e-05	0.877317	1e-05	1e-05	0.066148
SAS	0.055091	1e-05	1e-05	0.888347	1e-05	1e-05	0.056522
SAS	0.046944	1e-05	1e-05	0.886071	1e-05	1e-05	0.066945
SAS	0.051906	1e-05	1e-05	0.897816	1e-05	1e-05	0.050238
SAS	0.071838	1e-05	1e-05	0.885746	1e-05	1e-05	0.042376
SAS	0.043962	1e-05	1e-05	0.903	1e-05	1e-05	0.052998
SAS	0.06171	1e-05	1e-05	0.895137	1e-05	1e-05	0.043112
ORI	0.398528	0.534929	0.051141	0.010145	0.002442	0.002806	1e-05
ORI	0.049259	0.930858	0.012093	0.002807	0.004962	1e-05	1e-05
ORI	0.354829	0.62177	0.019006	1e-05	0.000811	0.002959	0.000616
ORI	0.38688	0.560954	0.046343	1e-05	1e-05	1e-05	0.005793
ORI	0.13869	0.84678	0.005574	0.007992	1e-05	1e-05	0.000943
ORI	0.100266	0.835975	0.041787	0.007508	0.005626	1e-05	0.008828
ORI	0.229902	0.639721	0.120769	1e-05	1e-05	1e-05	0.009578
ORI	1e-05	0.971298	1e-05	1e-05	0.001492	1e-05	0.02717
ORI	0.089632	0.881939	0.02043	0.001529	0.000293	0.002334	0.003843
ORI	0.379622	0.573305	0.046941	0.000102	1e-05	1e-05	1e-05
ORI	0.344448	0.586146	0.051588	0.00912	1e-05	1e-05	0.008678
ORI	1e-05	0.996166	1e-05	1e-05	0.000511	1e-05	0.003283
ORI	0.01709	0.973467	0.002219	1e-05	0.007194	1e-05	1e-05
ORI	0.358541	0.571852	0.059908	0.003418	1e-05	0.006262	1e-05
ORI	0.259795	0.630605	0.074945	0.008174	0.00396	1e-05	0.022511
ORI	0.366082	0.583599	0.04062	0.005613	1e-05	1e-05	0.004066
ORI	0.466032	0.455788	0.04506	0.012764	1e-05	1e-05	0.020336
ORI	0.249199	0.67698	0.05101	0.003533	1e-05	0.006873	0.012396
ORI	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05	1e-05
ORI	0.53309	0.414577	0.052293	1e-05	1e-05	1e-05	1e-05
ORI	0.374367	0.588835	0.034576	0.002192	1e-05	1e-05	1e-05
ORI	0.542539	0.394084	0.045485	1e-05	1e-05	1e-05	0.017863
ORI	0.369718	0.445251	0.092054	0.012436	1e-05	0.008466	0.072066
ORI	0.29658	0.63514	0.04261	0.00733	1e-05	0.014213	0.004117
ORI	0.682608	0.271111	0.021133	0.000929	1e-05	1e-05	0.0242
ORI	0.213162	0.730073	0.040581	1e-05	1e-05	0.001146	0.015019
ORI	0.439589	0.519763	0.036624	1e-05	1e-05	1e-05	0.003994
ORI	0.322937	0.573066	0.07611	0.012988	0.004923	1e-05	0.009966
ORI	0.293961	0.528011	0.174593	1e-05	1e-05	0.003405	1e-05
ORI	0.355801	0.586104	0.050257	1e-05	1e-05	0.007808	1e-05
ORI	0.5972	0.349682	0.02945	1e-05	1e-05	1e-05	0.023638
ORI	0.187372	0.767222	0.032279	0.009988	1e-05	0.003119	1e-05
ORI	0.454815	0.493626	0.051519	1e-05	1e-05	1e-05	1e-05
ORI	0.241737	0.680848	0.047396	0.015364	0.01402	0.000625	1e-05
ORI	0.725144	0.245363	0.025804	0.003658	1e-05	1e-05	1e-05
ORI	0.702243	0.239979	0.035307	1e-05	1e-05	1e-05	0.022441
ORI	0.060563	0.929024	1e-05	1e-05	1e-05	0.010374	1e-05
ORI	0.340253	0.613154	0.045962	1e-05	1e-05	1e-05	0.000601
ORI	0.090427	0.882816	0.010734	0.009429	1e-05	0.00075	0.005834
ORI	0.377212	0.513021	0.075151	0.011929	1e-05	1e-05	0.022668
ORI	0.280868	0.633893	0.070685	1e-05	1e-05	1e-05	0.014524
ORI	0.361837	0.562923	0.035957	1e-05	1e-05	1e-05	0.039254
ORI	0.334405	0.600759	0.038985	0.007314	1e-05	1e-05	0.018517
ORI	0.298458	0.636631	0.06129	0.003591	1e-05	1e-05	1e-05
ORI	0.312235	0.624765	0.051631	0.005586	1e-05	0.003823	0.00195
ORI	0.302082	0.639956	0.037169	0.002687	0.003172	1e-05	0.014926
ORI	0.333785	0.611324	0.054851	1e-05	1e-05	1e-05	1e-05
ORI	0.194355	0.689178	0.099206	1e-05	1e-05	0.008636	0.008605
ORI	0.240118	0.623168	0.12466	0.005143	1e-05	0.00689	1e-05
ORI	0.310368	0.59738	0.092212	1e-05	1e-05	1e-05	1e-05
ORI	0.168267	0.808856	0.014095	0.005661	1e-05	0.000987	0.002124
ORI	0.276208	0.667804	0.044811	0.005345	1e-05	0.000285	0.005537
ORI	0.330973	0.591417	0.06979	1e-05	0.007428	1e-05	0.000373
ORI	0.385042	0.56381	0.028585	1e-05	1e-05	1e-05	0.022534
ORI	0.325963	0.611086	0.062911	1e-05	1e-05	1e-05	1e-05
ORI	0.242734	0.594324	0.162903	1e-05	1e-05	1e-05	1e-05
ORI	0.224836	0.697267	0.061382	0.000225	1e-05	1e-05	0.016269
ORI	0.427626	0.453282	0.082409	0.008078	1e-05	0.014603	0.013993
ORI	0.246367	0.685115	0.045436	0.013689	0.001906	0.003701	0.003786
ORI	0.267549	0.658319	0.052979	1e-05	1e-05	0.013993	0.00714
ORI	0.516023	0.423358	0.059267	1e-05	1e-05	0.001323	1e-05
ORI	0.292616	0.59936	0.080149	0.00908	1e-05	1e-05	0.018774
ORI	0.259508	0.66489	0.062601	1e-05	0.012971	1e-05	1e-05
ORI	0.463999	0.467841	0.052651	0.001946	1e-05	1e-05	0.013543
ORI	0.233673	0.690836	0.044875	0.010311	1e-05	0.002808	0.017487
ORI	0.374379	0.512226	0.083209	0.007924	1e-05	0.002568	0.019683
ORI	0.451585	0.466468	0.056058	1e-05	1e-05	1e-05	0.025858
ORI	0.2763	0.661671	0.035863	0.007884	1e-05	0.004168	0.014104
ORI	0.322084	0.612181	0.039856	0.018032	1e-05	1e-05	0.007827
ORI	0.218337	0.721001	0.032436	0.008771	1e-05	1e-05	0.019436
ORI	0.269596	0.669873	0.050812	1e-05	1e-05	0.009689	1e-05
ORI	0.372859	0.583949	0.03844	1e-05	1e-05	1e-05	0.004721
ORI	0.649544	0.304701	0.042522	0.002376	0.000838	1e-05	1e-05
ORI	0.278039	0.646662	0.058932	1e-05	1e-05	0.006631	0.009716
ORI	0.305193	0.601938	0.075931	1e-05	1e-05	0.006688	0.010231
ORI	0.285807	0.610775	0.086766	0.015726	1e-05	0.000906	1e-05
ORI	0.491162	0.44214	0.050768	1e-05	0.001982	1e-05	0.013928
ORI	0.294681	0.606822	0.078207	0.001589	0.002241	0.000608	0.015852
ORI	0.424373	0.493102	0.052588	1e-05	1e-05	0.005131	0.024786
ORI	0.381325	0.589491	0.010333	0.001124	0.011402	1e-05	0.006315
ORI	0.048877	0.929473	0.007497	1e-05	0.011198	1e-05	0.002936
ORI	0.250039	0.688731	0.055479	1e-05	1e-05	0.00572	1e-05
ORI	0.202252	0.75391	0.019445	0.001028	0.006287	0.008857	0.00822
ORI	0.523151	0.417887	0.031745	0.001997	1e-05	1e-05	0.0252
ORI	0.278021	0.637452	0.056661	1e-05	1e-05	1e-05	0.027836
ORI	0.373402	0.553814	0.067271	0.003425	0.002068	1e-05	1e-05
ORI	0.375321	0.580641	0.03993	1e-05	1e-05	0.004079	1e-05
ORI	0.322881	0.611403	0.064466	0.00122	1e-05	1e-05	1e-05
ORI	0.727024	0.224365	0.031556	0.009348	1e-05	0.007687	1e-05
ORI	0.339268	0.600156	0.049332	0.005962	0.001381	0.003891	1e-05
ORI	0.073256	0.915277	0.011427	1e-05	1e-05	1e-05	1e-05
ORI	0.189884	0.717794	0.072581	0.015907	1e-05	0.001687	0.002137
ORI	0.336852	0.59641	0.035474	0.016562	0.001286	1e-05	0.013406
ORI	0.273394	0.668729	0.048464	0.005087	1e-05	1e-05	0.004306
ORI	0.107952	0.854218	0.01712	1e-05	0.003338	0.007591	0.009772
ORI	0.599817	0.344898	0.040054	0.003438	1e-05	0.002957	0.008825
ORI	0.29151	0.623582	0.062578	0.01472	1e-05	1e-05	0.007591
ORI	0.337824	0.621527	0.035424	1e-05	1e-05	0.002243	0.002962
ORI	0.366301	0.533072	0.070335	0.015279	1e-05	0.004185	0.010819
ORI	0.2456	0.652388	0.079433	1e-05	1e-05	0.002313	0.020246
ORI	1e-05	0.999938	1e-05	1e-05	1e-05	1.2e-05	1e-05
ORI	0.549193	0.395294	0.049849	1e-05	0.000826	0.004818	1e-05
ORI	0.154092	0.79152	0.038936	0.012536	1e-05	0.002895	1e-05
ORI	0.297278	0.636406	0.054919	0.004078	1e-05	0.007013	0.000297
ORI	0.515734	0.408293	0.064469	0.011474	1e-05	1e-05	1e-05
ORI	0.191548	0.733139	0.040631	1e-05	0.004426	1e-05	0.030236
ORI	0.409791	0.520873	0.047906	0.007685	1e-05	0.007891	0.005842
ORI	0.515883	0.432133	0.037023	1e-05	4.7e-05	1e-05	0.014895
ORI	0.277296	0.678462	0.033592	0.007155	0.003474	1e-05	1e-05
ORI	0.2422	0.69787	0.051439	1e-05	1e-05	1e-05	0.008461
ORI	0.341769	0.594814	0.048014	0.002554	0.004058	1e-05	0.00878
ORI	0.261598	0.661666	0.062475	0.000659	1e-05	1e-05	0.013582
ORI	0.458096	0.482896	0.056799	0.002179	1e-05	1e-05	1e-05
ORI	0.317195	0.549701	0.077214	1e-05	0.007147	0.001767	0.046965
ORI	0.326488	0.572712	0.085667	1e-05	1e-05	0.00277	0.012343
ORI	1e-05	0.999928	1e-05	1e-05	1.8e-05	1.4e-05	1e-05
ORI	0.228313	0.72228	0.034036	1e-05	1e-05	0.003924	0.011428
ORI	0.139729	0.847365	0.012867	1e-05	1e-05	1e-05	1e-05
ORI	0.270649	0.684217	0.041034	0.00407	1e-05	1e-05	1e-05
ORI	0.279233	0.654772	0.041035	0.008916	1e-05	1e-05	0.016025
ORI	0.401135	0.515807	0.058622	0.013578	1e-05	1e-05	0.010839
ORI	0.322908	0.608069	0.047248	1e-05	1e-05	0.002051	0.019703
ORI	0.131781	0.859343	0.003302	0.002259	0.001796	0.001509	1e-05
ORI	0.263193	0.66014	0.051708	0.006059	1e-05	1e-05	0.018881
ORI	0.205631	0.639562	0.147463	1e-05	1e-05	1e-05	0.007313
ORI	0.631198	0.33249	0.031034	0.004192	1e-05	0.001066	1e-05
ORI	0.222876	0.702725	0.059265	0.006914	1e-05	1e-05	0.0082
ORI	0.287711	0.651539	0.04823	1e-05	6.2e-05	1e-05	0.012438
ORI	0.435219	0.499174	0.061119	0.000627	1e-05	0.003841	1e-05
ORI	0.318192	0.604773	0.073092	0.003913	1e-05	1e-05	1e-05
ORI	0.412181	0.516697	0.070652	0.00044	1e-05	1e-05	1e-05
ORI	0.363737	0.568056	0.058053	0.003798	0.00184	0.004507	1e-05
ORI	0.395063	0.545543	0.056298	0.000183	1e-05	0.002893	1e-05
ORI	0.313427	0.618236	0.067241	1e-05	0.001067	1e-05	1e-05
ORI	0.358786	0.562611	0.037333	0.012691	1e-05	1e-05	0.028559
ORI	0.399844	0.560766	0.033305	1e-05	1e-05	0.001316	0.004749
ORI	0.294115	0.611642	0.067265	0.010467	0.003098	1e-05	0.013402
ORI	0.275885	0.663386	0.048605	1e-05	1e-05	1e-05	0.012094
ORI	0.671511	0.279803	0.028393	1e-05	1e-05	1e-05	0.020263
ORI	0.356352	0.582646	0.039849	0.017471	1e-05	0.003662	1e-05
ORI	0.312878	0.601414	0.058115	0.005728	0.001009	1e-05	0.020845
ORI	0.786906	0.195593	0.017461	1e-05	1e-05	1e-05	1e-05
ORI	0.377233	0.548376	0.068386	0.005975	1e-05	1e-05	1e-05
ORI	0.292931	0.653253	0.04561	0.007217	1e-05	0.000968	1e-05
ORI	0.227963	0.706754	0.059142	1e-05	0.001931	0.002595	0.001605
ORI	0.226737	0.647072	0.105936	0.001664	1e-05	0.001154	0.017427
ORI	0.389978	0.534903	0.069921	1e-05	1e-05	0.001684	0.003493
ORI	0.285066	0.656541	0.034966	0.006246	1e-05	0.001542	0.015629
ORI	0.376715	0.536313	0.065641	1e-05	1e-05	1e-05	0.021301
ORI	0.687676	0.279189	0.029177	0.003711	1e-05	0.000227	1e-05
ORI	0.752552	0.216928	0.03048	1e-05	1e-05	1e-05	1e-05
ORI	0.288842	0.633463	0.072748	0.004092	0.000836	1e-05	1e-05
ORI	0.343265	0.602061	0.04364	1e-05	0.007415	1e-05	0.003599
ORI	0.819677	0.15705	0.023232	1e-05	1e-05	1e-05	1e-05
ORI	0.336153	0.593562	0.06562	1e-05	1e-05	0.004635	1e-05
ORI	0.239025	0.675484	0.042195	1e-05	0.014716	1e-05	0.02856
ORI	0.335405	0.566216	0.074762	0.005236	1e-05	1e-05	0.01836
ORI	0.322888	0.612277	0.054194	0.006915	1e-05	0.003706	1e-05
ORI	0.324819	0.630867	0.032691	1e-05	1e-05	0.011593	1e-05
ORI	0.322568	0.577183	0.067516	1e-05	0.004266	1e-05	0.028446
ORI	0.463301	0.468762	0.046156	0.015252	1e-05	1e-05	0.006508
ORI	0.421358	0.540914	0.037482	1e-05	1e-05	0.000216	1e-05
ORI	0.640292	0.317842	0.041826	1e-05	1e-05	1e-05	1e-05
ORI	0.359961	0.577055	0.049774	0.010738	1e-05	1e-05	0.002452
ORI	0.463919	0.493889	0.041562	0.00041	1e-05	0.000201	1e-05
ORI	0.196824	0.755163	0.04368	0.001173	0.00314	1e-05	1e-05
ORI	0.51312	0.461031	0.025127	1e-05	1e-05	0.000692	1e-05
ORI	0.32444	0.58828	0.04988	0.010677	0.001101	1e-05	0.025612
ORI	0.2233	0.70028	0.057865	1e-05	0.009621	1e-05	0.008914
ORI	0.344241	0.556374	0.075986	0.012314	1e-05	1e-05	0.011064
ORI	0.293253	0.660895	0.039294	1.9e-05	0.006518	1e-05	1e-05
ORI	0.366057	0.569286	0.055198	1e-05	1e-05	0.009429	1e-05
ORI	0.277228	0.633505	0.084981	0.004257	1e-05	1e-05	1e-05
ORI	0.288387	0.653121	0.044963	1e-05	1e-05	1e-05	0.013499
ORI	0.49031	0.453502	0.041598	0.006703	1e-05	1e-05	0.007867
ORI	0.197044	0.775528	0.026422	1e-05	1e-05	1e-05	0.000976
ORI	0.122932	0.796322	0.065128	1e-05	0.00524	1e-05	0.010358
ORI	0.358468	0.551894	0.084324	1e-05	0.004598	0.000696	1e-05
ORI	0.328894	0.602512	0.057547	0.003434	1e-05	1e-05	0.007592
ORI	0.272718	0.666291	0.034389	0.000962	1e-05	1e-05	0.025621
ORI	0.290582	0.618591	0.059124	1e-05	1e-05	1e-05	0.031673
ORI	0.275004	0.654857	0.062412	0.007698	1e-05	1e-05	1e-05
ORI	0.362414	0.574177	0.052657	0.005272	1.1e-05	1e-05	0.005458
ORI	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05	1e-05
ORI	0.3139	0.636347	0.042828	0.006894	1e-05	1e-05	1e-05
ORI	0.145739	0.830027	0.020607	1e-05	1e-05	0.003597	1e-05
ORI	0.288623	0.648254	0.053753	0.004886	0.004463	1e-05	1e-05
ORI	1e-05	0.99993	1e-05	1e-05	1.1e-05	1.9e-05	1e-05
ORI	0.274741	0.645736	0.072984	1e-05	1e-05	0.006508	1e-05
ORI	0.270695	0.662562	0.064551	1e-05	0.002162	1e-05	1e-05
ORI	0.321965	0.588763	0.072061	1e-05	1e-05	1e-05	0.017182
ORI	0.400644	0.509635	0.054514	1e-05	1e-05	0.01667	0.018516
ORI	0.226318	0.72031	0.043478	1.7e-05	1e-05	1e-05	0.009858
ORI	0.318295	0.613661	0.065254	0.00276	1e-05	1e-05	1e-05
ORI	0.322918	0.615185	0.041865	1e-05	1e-05	0.007276	0.012735
ORI	0.313684	0.60582	0.071065	1e-05	0.003032	1e-05	0.006379
ORI	0.373605	0.566063	0.05737	0.002932	1e-05	1e-05	1e-05
ORI	0.196472	0.722696	0.056493	0.01136	1e-05	1e-05	0.012959
ORI	0.310756	0.619675	0.06446	0.00508	1e-05	1e-05	1e-05
ORI	1.6e-05	0.963401	1e-05	1e-05	1e-05	1e-05	0.036543
ORI	0.220849	0.706482	0.052439	0.001863	1.5e-05	1e-05	0.018342
ORI	0.396912	0.534773	0.045605	0.004859	1e-05	1e-05	0.017831
ORI	0.348514	0.571581	0.065309	0.001968	1e-05	1e-05	0.012608
ORI	0.33948	0.586097	0.062751	1e-05	1e-05	1e-05	0.011642
ORI	0.418473	0.504677	0.042827	0.00398	1e-05	1e-05	0.030023
ORI	0.270296	0.666804	0.05657	1e-05	0.0063	1e-05	1e-05
ORI	0.243209	0.70826	0.039445	0.008282	0.000784	1e-05	1e-05
ORI	0.271312	0.647732	0.048045	1e-05	0.00339	1e-05	0.029501
ORI	0.413415	0.515713	0.031035	1e-05	1e-05	1e-05	0.039807
ORI	0.286956	0.630613	0.058874	0.014957	1e-05	0.005218	0.003373
ORI	0.49523	0.456092	0.040359	0.008288	1e-05	1e-05	1e-05
ORI	0.323975	0.594433	0.066209	1e-05	1e-05	1e-05	0.015352
ORI	0.403657	0.531251	0.056266	0.008796	1e-05	1e-05	1e-05
ORI	0.468702	0.479223	0.042022	1e-05	0.00268	0.007354	1e-05
ORI	0.293522	0.625979	0.054527	0.007134	1e-05	1e-05	0.018819
ORI	0.439032	0.516519	0.035281	0.009139	1e-05	1e-05	1e-05
ORI	0.260384	0.635013	0.076488	0.012343	1e-05	0.013854	0.001908
