region	group1	group2	group3	group4	group5
SAS	1e-05	0.134733	1e-05	1e-05	0.865237
SAS	1e-05	0.306967	1e-05	0.004452	0.688562
SAS	1e-05	0.119339	1e-05	1e-05	0.880631
SAS	1e-05	0.129995	1e-05	1e-05	0.869975
SAS	1e-05	0.113682	1e-05	1e-05	0.886288
SAS	1e-05	0.101193	1e-05	1e-05	0.898777
SAS	1e-05	0.130435	1e-05	1e-05	0.869535
SAS	1e-05	0.113265	1e-05	1e-05	0.886705
SAS	1e-05	0.159591	0.002141	1e-05	0.838248
SAS	1e-05	0.123155	1e-05	1e-05	0.876815
SAS	1e-05	0.1075	1e-05	1e-05	0.89247
SAS	1e-05	0.106012	1e-05	1e-05	0.893958
SAS	1e-05	0.190583	0.005819	0.00112	0.802468
SAS	1e-05	0.114525	1e-05	1e-05	0.885445
SAS	1e-05	0.117724	1e-05	1e-05	0.882246
SAS	1e-05	0.107356	1e-05	1e-05	0.892614
SAS	1e-05	0.113674	1e-05	1e-05	0.886296
SAS	1e-05	0.106641	1e-05	1e-05	0.893329
SAS	1e-05	0.10574	1e-05	1e-05	0.89423
SAS	1e-05	0.117328	1e-05	1e-05	0.882642
SAS	1e-05	0.0928	1e-05	1e-05	0.90717
SAS	1e-05	0.138578	1e-05	1e-05	0.861392
SAS	1e-05	0.120516	1e-05	1e-05	0.879454
SAS	1e-05	0.110258	1e-05	1e-05	0.889712
SAS	1e-05	0.111657	1e-05	1e-05	0.888313
SAS	1e-05	0.100803	1e-05	1e-05	0.899167
SAS	1e-05	0.113824	1e-05	1e-05	0.886146
SAS	1e-05	0.095237	1e-05	1e-05	0.904733
SAS	1e-05	0.104067	1e-05	1e-05	0.895903
ORI	0.054314	0.403405	0.002685	0.530387	0.00921
ORI	0.012308	0.046425	0.00329	0.933135	0.004842
ORI	0.021515	0.35913	0.001789	0.617556	1e-05
ORI	0.049028	0.395635	1e-05	0.555318	1e-05
ORI	0.006384	0.139982	1e-05	0.846073	0.00755
ORI	0.042156	0.108313	0.003384	0.837205	0.008942
ORI	0.122136	0.240655	1e-05	0.637189	1e-05
ORI	1e-05	0.024794	0.001623	0.973562	1e-05
ORI	0.02083	0.092586	0.002335	0.882483	0.001766
ORI	0.04941	0.382529	1e-05	0.568041	1e-05
ORI	0.054167	0.356677	1e-05	0.581751	0.007395
ORI	1e-05	8.1e-05	0.002334	0.997564	1e-05
ORI	0.002652	0.014425	0.006615	0.976298	1e-05
ORI	0.062953	0.362418	0.003561	0.568062	0.003005
ORI	0.076731	0.283983	1e-05	0.629885	0.009391
ORI	0.043307	0.374403	1e-05	0.578846	0.003434
ORI	0.048424	0.491284	1e-05	0.450027	0.010255
ORI	0.05265	0.263416	0.005013	0.674953	0.003969
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.056495	0.536604	1e-05	0.406881	1e-05
ORI	0.03768	0.376331	1e-05	0.584921	0.001058
ORI	0.049302	0.564147	1e-05	0.38653	1e-05
ORI	0.094444	0.441863	0.003916	0.444717	0.015059
ORI	0.044872	0.303369	0.011316	0.632322	0.00812
ORI	0.025637	0.712003	1e-05	0.26234	1e-05
ORI	0.041836	0.229257	1e-05	0.728886	1e-05
ORI	0.039522	0.446992	1e-05	0.513467	1e-05
ORI	0.078718	0.336029	0.000823	0.570607	0.013823
ORI	0.177212	0.29699	0.000283	0.525504	1e-05
ORI	0.053207	0.359311	0.004658	0.582704	0.00012
ORI	0.033359	0.624748	1e-05	0.341872	1e-05
ORI	0.033519	0.188385	0.001816	0.765944	0.010336
ORI	0.05491	0.458157	1e-05	0.486912	1e-05
ORI	0.049182	0.242296	0.012132	0.679811	0.01658
ORI	0.031732	0.730696	1e-05	0.236651	0.000911
ORI	0.040268	0.728656	1e-05	0.231056	1e-05
ORI	1e-05	0.059235	0.010818	0.929544	0.000393
ORI	0.048327	0.343135	1e-05	0.608518	1e-05
ORI	0.011125	0.095213	1e-05	0.883624	0.010028
ORI	0.078042	0.403136	1e-05	0.5089	0.009912
ORI	0.072409	0.296687	1e-05	0.630884	1e-05
ORI	0.038184	0.402304	1e-05	0.559492	1e-05
ORI	0.041163	0.356129	1e-05	0.597141	0.005556
ORI	0.063682	0.300379	1e-05	0.633294	0.002635
ORI	0.053969	0.317701	0.001166	0.621472	0.005692
ORI	0.039135	0.319563	0.001256	0.637555	0.00249
ORI	0.057123	0.336447	1e-05	0.60641	1e-05
ORI	0.100476	0.204119	0.007395	0.688	1e-05
ORI	0.126808	0.240627	0.003996	0.621587	0.006982
ORI	0.094364	0.312475	1e-05	0.593141	1e-05
ORI	0.015018	0.17106	1e-05	0.807959	0.005952
ORI	0.04667	0.284476	1e-05	0.66459	0.004254
ORI	0.072727	0.335432	0.002669	0.589162	1e-05
ORI	0.031031	0.410057	1e-05	0.558892	1e-05
ORI	0.065223	0.328011	1e-05	0.606747	1e-05
ORI	0.16461	0.244226	1e-05	0.591144	1e-05
ORI	0.062644	0.242015	1e-05	0.695321	1e-05
ORI	0.086009	0.445737	0.009912	0.449298	0.009044
ORI	0.047193	0.252363	0.004139	0.682812	0.013494
ORI	0.054909	0.277373	0.011994	0.655714	1e-05
ORI	0.063579	0.519889	1e-05	0.416511	1e-05
ORI	0.082121	0.313762	1e-05	0.596391	0.007716
ORI	0.064862	0.262491	0.007984	0.664652	1e-05
ORI	0.05615	0.481957	1e-05	0.461873	1e-05
ORI	0.046306	0.252523	0.001778	0.689143	0.01025
ORI	0.086191	0.39717	1e-05	0.508886	0.007743
ORI	0.059199	0.479924	1e-05	0.460857	1e-05
ORI	0.037645	0.292473	0.002123	0.659523	0.008236
ORI	0.042125	0.333489	1e-05	0.608209	0.016166
ORI	0.033659	0.238762	1e-05	0.719344	0.008224
ORI	0.052888	0.271978	0.007359	0.667765	1e-05
ORI	0.041065	0.380127	1e-05	0.578788	1e-05
ORI	0.048213	0.654685	1e-05	0.296786	0.000306
ORI	0.060967	0.290149	0.004763	0.644111	1e-05
ORI	0.078352	0.318626	0.003619	0.599392	1e-05
ORI	0.089243	0.2865	1e-05	0.608102	0.016145
ORI	0.054494	0.509126	1.2e-05	0.436357	1e-05
ORI	0.0803	0.313124	0.001211	0.604327	0.001037
ORI	0.055884	0.453221	0.001367	0.489519	1e-05
ORI	0.012848	0.392082	0.007336	0.58624	0.001494
ORI	0.007624	0.050457	0.010953	0.930955	1e-05
ORI	0.057648	0.251626	0.003206	0.68751	1e-05
ORI	0.020656	0.211797	0.013999	0.752554	0.000994
ORI	0.03549	0.553162	1e-05	0.411328	1e-05
ORI	0.05829	0.306768	1e-05	0.634923	1e-05
ORI	0.070364	0.376858	1e-05	0.549965	0.002803
ORI	0.043045	0.379092	0.00052	0.577333	1e-05
ORI	0.067019	0.325146	1e-05	0.60768	0.000145
ORI	0.037908	0.733512	1e-05	0.217938	0.010632
ORI	0.05189	0.342636	0.002931	0.596749	0.005795
ORI	0.01184	0.072259	1e-05	0.915881	1e-05
ORI	0.073798	0.19312	1e-05	0.716677	0.016394
ORI	0.037947	0.353527	1e-05	0.592696	0.015819
ORI	0.0503	0.280578	1e-05	0.665511	0.003601
ORI	0.017629	0.116946	0.010886	0.85453	1e-05
ORI	0.044834	0.615824	1e-05	0.337934	0.001398
ORI	0.064548	0.302201	1e-05	0.620196	0.013045
ORI	0.037772	0.344238	1e-05	0.61797	1e-05
ORI	0.073284	0.380568	1e-05	0.530089	0.016049
ORI	0.081165	0.267359	1e-05	0.651456	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.054678	0.554535	0.001875	0.388902	1e-05
ORI	0.039924	0.153865	0.00129	0.791191	0.01373
ORI	0.057232	0.300489	0.004297	0.633647	0.004334
ORI	0.068983	0.520245	1e-05	0.401739	0.009024
ORI	0.04164	0.222129	0.002485	0.733735	1e-05
ORI	0.051364	0.420047	0.004583	0.516544	0.007461
ORI	0.040735	0.534231	1e-05	0.425014	1e-05
ORI	0.035604	0.279037	0.000948	0.676526	0.007885
ORI	0.052831	0.251819	1e-05	0.69533	1e-05
ORI	0.050656	0.353985	0.000572	0.591759	0.003028
ORI	0.064164	0.276828	1e-05	0.658988	1e-05
ORI	0.060447	0.4624	1e-05	0.477133	1e-05
ORI	0.079099	0.365131	0.007875	0.547885	1e-05
ORI	0.088198	0.341585	0.000532	0.569675	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.035619	0.241714	0.001364	0.721294	1e-05
ORI	0.013681	0.139681	1e-05	0.846617	1e-05
ORI	0.042956	0.273384	1e-05	0.680914	0.002736
ORI	0.042838	0.297586	1e-05	0.651748	0.007818
ORI	0.061679	0.416281	1e-05	0.510791	0.011239
ORI	0.04955	0.344935	1.2e-05	0.605493	1e-05
ORI	0.004353	0.131438	0.002411	0.859075	0.002722
ORI	0.053291	0.284089	1e-05	0.657794	0.004816
ORI	0.148674	0.213946	1e-05	0.63736	1e-05
ORI	0.03639	0.637988	1e-05	0.324686	0.000926
ORI	0.060675	0.232622	1e-05	0.700584	0.006108
ORI	0.050068	0.301676	1e-05	0.648237	1e-05
ORI	0.064996	0.439911	0.000973	0.493994	0.000126
ORI	0.075679	0.321312	1e-05	0.60071	0.002289
ORI	0.07383	0.415237	1e-05	0.510913	1e-05
ORI	0.061143	0.367539	0.003755	0.564159	0.003403
ORI	0.059708	0.39816	1e-05	0.541529	0.000593
ORI	0.069541	0.316112	1.2e-05	0.614325	1e-05
ORI	0.039749	0.389867	1e-05	0.558928	0.011447
ORI	0.036117	0.408302	1e-05	0.555561	1e-05
ORI	0.06936	0.309795	0.000439	0.609703	0.010703
ORI	0.050316	0.289603	1e-05	0.660062	1e-05
ORI	0.033083	0.695854	1e-05	0.271043	1e-05
ORI	0.042551	0.360437	0.000659	0.579268	0.017085
ORI	0.06032	0.336001	1e-05	0.598695	0.004975
ORI	0.023319	0.790897	1e-05	0.185763	1e-05
ORI	0.071555	0.381005	1e-05	0.543332	0.004098
ORI	0.047672	0.29578	1e-05	0.65001	0.006528
ORI	0.060692	0.231455	0.002933	0.70491	1e-05
ORI	0.107353	0.245501	1e-05	0.64539	0.001745
ORI	0.072893	0.397038	1.2e-05	0.530048	1e-05
ORI	0.036834	0.30292	1e-05	0.653973	0.006262
ORI	0.068166	0.399823	1e-05	0.531991	1e-05
ORI	0.035241	0.691745	1e-05	0.271504	0.0015
ORI	0.035936	0.757341	1e-05	0.206703	1e-05
ORI	0.074969	0.291702	1e-05	0.630126	0.003193
ORI	0.046172	0.350638	0.004056	0.599123	1e-05
ORI	0.029536	0.822898	1e-05	0.147546	1e-05
ORI	0.068507	0.339176	0.001875	0.590432	1e-05
ORI	0.043698	0.268943	0.011331	0.676018	1e-05
ORI	0.077183	0.356648	1e-05	0.562456	0.003702
ORI	0.05693	0.324303	0.001434	0.609634	0.007699
ORI	0.035245	0.328062	0.009062	0.627621	1e-05
ORI	0.070019	0.353929	1.1e-05	0.576031	1e-05
ORI	0.049686	0.47533	1e-05	0.462538	0.012437
ORI	0.040342	0.424633	1e-05	0.535005	1e-05
ORI	0.046824	0.644735	1e-05	0.308422	1e-05
ORI	0.052375	0.366485	1e-05	0.572376	0.008754
ORI	0.045331	0.466829	1e-05	0.487819	1e-05
ORI	0.045019	0.197826	0.00119	0.754239	0.001725
ORI	0.028699	0.517587	1e-05	0.453694	1e-05
ORI	0.052058	0.352252	1e-05	0.585703	0.009977
ORI	0.059367	0.234101	0.006852	0.699671	1e-05
ORI	0.078601	0.358661	1e-05	0.552165	0.010563
ORI	0.041591	0.295482	0.001866	0.659277	0.001783
ORI	0.058274	0.369143	0.006912	0.56566	1e-05
ORI	0.087139	0.279794	1e-05	0.630194	0.002864
ORI	0.046736	0.303424	1e-05	0.649821	1e-05
ORI	0.045364	0.503998	1e-05	0.44661	0.004018
ORI	0.027524	0.19888	1e-05	0.773576	1e-05
ORI	0.065674	0.133514	0.003689	0.797113	1e-05
ORI	0.087411	0.362127	0.002521	0.54793	1e-05
ORI	0.06	0.339852	1e-05	0.598513	0.001625
ORI	0.036042	0.29974	1e-05	0.664094	0.000114
ORI	0.060828	0.323133	1e-05	0.616019	1e-05
ORI	0.064479	0.277352	1e-05	0.651618	0.006541
ORI	0.055333	0.371888	1e-05	0.569374	0.003394
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.04518	0.316826	1e-05	0.632636	0.005347
ORI	0.02143	0.1462	0.002657	0.829702	1e-05
ORI	0.056221	0.290269	1e-05	0.646807	0.006694
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.075292	0.276547	0.003342	0.64381	0.001009
ORI	0.066698	0.27276	0.000267	0.660265	1e-05
ORI	0.074193	0.340694	1e-05	0.585093	1e-05
ORI	0.057556	0.422951	0.013963	0.50552	1e-05
ORI	0.044785	0.237321	1e-05	0.717875	1e-05
ORI	0.067856	0.320162	1e-05	0.609994	0.001978
ORI	0.044227	0.338687	0.004989	0.612087	1e-05
ORI	0.073438	0.323265	1e-05	0.603277	1e-05
ORI	0.060344	0.376355	1e-05	0.561732	0.001559
ORI	0.057546	0.210362	1e-05	0.721156	0.010926
ORI	0.06679	0.313555	1e-05	0.616063	0.003582
ORI	1e-05	0.034075	1e-05	0.965895	1e-05
ORI	0.053668	0.24001	1e-05	0.70507	0.001242
ORI	0.048457	0.418839	1e-05	0.530034	0.00266
ORI	0.067802	0.36453	1e-05	0.567511	0.000147
ORI	0.064968	0.353353	1e-05	0.581659	1e-05
ORI	0.045852	0.452052	1e-05	0.500009	0.002077
ORI	0.058734	0.273464	0.002582	0.66521	1e-05
ORI	0.041088	0.245674	1e-05	0.705823	0.007406
ORI	0.049815	0.302435	0.000515	0.647224	1e-05
ORI	0.033514	0.455048	1e-05	0.511418	1e-05
ORI	0.061123	0.292919	0.001078	0.628536	0.016344
ORI	0.044302	0.50022	1e-05	0.44945	0.006018
ORI	0.06828	0.340818	1.2e-05	0.59088	1e-05
ORI	0.059493	0.407808	1e-05	0.526188	0.006501
ORI	0.045858	0.473635	0.006813	0.473684	1e-05
ORI	0.056507	0.314716	1e-05	0.623218	0.005549
ORI	0.038494	0.443594	1e-05	0.510749	0.007153
ORI	0.078447	0.264749	0.01214	0.632204	0.01246
ORI	0.056261	0.365248	1e-05	0.572565	0.005916
ORI	0.043063	0.274042	0.009097	0.673789	1e-05
ORI	0.064637	0.378518	1e-05	0.556825	1e-05
ORI	0.065386	0.231976	0.006302	0.696325	1e-05
ORI	0.036319	0.371808	1e-05	0.5814	0.010462
ORI	0.073488	0.362314	1e-05	0.564178	1e-05
ORI	0.047838	0.411824	1e-05	0.540318	1e-05
ORI	0.031441	0.311375	3.4e-05	0.65714	1e-05
ORI	0.038448	0.347914	1e-05	0.609721	0.003906
ORI	0.056024	0.245275	0.000851	0.682346	0.015504
ORI	0.047077	0.29303	1e-05	0.652608	0.007275
ORI	0.03649	0.400805	1e-05	0.562685	1e-05
ORI	0.068424	0.239811	1e-05	0.691745	1e-05
ORI	0.040974	0.519642	0.00508	0.420406	0.013898
ORI	0.109532	0.379616	1e-05	0.499819	0.011023
ORI	0.011918	0.146971	0.007059	0.833088	0.000964
ORI	0.044361	0.427334	0.003908	0.524387	1e-05
ORI	0.047634	0.370719	1e-05	0.577562	0.004074
ORI	0.103709	0.12984	0.002648	0.763793	1e-05
ORI	0.058265	0.300179	0.004576	0.636971	1e-05
ORI	0.02342	0.33017	1.4e-05	0.646386	1e-05
ORI	0.061755	0.3142	0.00199	0.622046	1e-05
ORI	0.068052	0.42134	1e-05	0.508819	0.00178
ORI	0.040292	0.163057	0.012053	0.784588	1e-05
ORI	0.047856	0.408635	1e-05	0.527147	0.016352
ORI	0.012978	0.098306	0.010321	0.872997	0.005398
ORI	0.072542	0.456726	0.000215	0.470508	1e-05
ORI	1e-05	0.077167	0.031519	0.888838	0.002467
ORI	0.08555	0.288312	1e-05	0.621161	0.004967
ORI	0.051661	0.436422	1e-05	0.511897	1e-05
ORI	0.024348	0.429561	0.00918	0.536901	1e-05
ORI	0.046805	0.409701	1e-05	0.539309	0.004175
ORI	0.041416	0.189281	1e-05	0.754803	0.01449
ORI	0.063395	0.263147	1e-05	0.673438	1e-05
ORI	0.067783	0.362092	0.000961	0.561997	0.007166
ORI	0.052387	0.519354	1e-05	0.42218	0.006069
ORI	0.078943	0.307549	1e-05	0.613488	1e-05
ORI	0.076774	0.355802	0.005104	0.558706	0.003614
ORI	0.033382	0.612349	1e-05	0.354249	1e-05
ORI	0.08345	0.374126	1e-05	0.542404	1e-05
ORI	0.071841	0.285685	1e-05	0.633686	0.008778
ORI	0.072626	0.478758	1e-05	0.432533	0.016073
ORI	0.049382	0.305496	1e-05	0.645102	1e-05
ORI	0.025712	0.288304	1e-05	0.683541	0.002433
ORI	0.061319	0.341835	0.003704	0.593132	1e-05
ORI	0.033926	0.2886	0.002679	0.674785	1e-05
ORI	0.057465	0.360398	1e-05	0.577785	0.004342
ORI	0.028454	0.462434	1e-05	0.507586	0.001516
ORI	0.049708	0.364128	1e-05	0.584581	0.001573
ORI	0.037132	0.366009	0.006574	0.582784	0.007502
ORI	0.032744	0.593029	1e-05	0.374207	1e-05
ORI	0.035863	0.165237	1e-05	0.795224	0.003666
ORI	0.058577	0.321349	1e-05	0.620054	1e-05
ORI	0.042811	0.374356	1e-05	0.579742	0.003081
ORI	0.067978	0.34867	0.000315	0.582938	9.9e-05
ORI	0.009526	0.293547	0.008622	0.688295	1e-05
ORI	0.057059	0.332778	0.001762	0.608391	1e-05
ORI	0.052337	0.428258	1e-05	0.519385	1e-05
ORI	0.045165	0.294213	0.004638	0.642345	0.013638
ORI	0.058513	0.315012	0.010677	0.613259	0.002539
ORI	1e-05	0.083183	0.003111	0.913686	1e-05
ORI	0.050044	0.256135	1e-05	0.686007	0.007803
ORI	0.047736	0.27552	1e-05	0.676723	1e-05
ORI	0.04003	0.290924	1e-05	0.650441	0.018595
ORI	0.047879	0.396708	0.003012	0.545882	0.006519
ORI	0.065048	0.357696	1e-05	0.577236	1e-05
ORI	0.073583	0.308527	0.010065	0.607815	1e-05
ORI	0.071898	0.254531	1e-05	0.657725	0.015837
ORI	0.056811	0.443144	1e-05	0.500025	1e-05
ORI	0.052753	0.459972	0.001988	0.485277	1e-05
ORI	0.043449	0.396792	0.003176	0.556573	1e-05
ORI	0.025963	0.371633	0.007864	0.578536	0.016004
ORI	0.066763	0.133922	0.002335	0.79623	0.000749
ORI	0.050642	0.39803	0.000876	0.550442	1e-05
ORI	0.04918	0.326474	0.004885	0.619451	1e-05
ORI	1e-05	1e-05	1.8e-05	0.999952	1e-05
ORI	0.056305	0.497135	1e-05	0.44654	1e-05
ORI	0.295996	0.330345	1e-05	0.373639	1e-05
ORI	0.028164	0.374883	0.00658	0.584866	0.005507
ORI	0.038556	0.309906	1e-05	0.651518	1e-05
ORI	0.047631	0.249751	1e-05	0.692166	0.010442
ORI	0.037408	0.577143	1.1e-05	0.385429	1e-05
ORI	0.06417	0.365951	0.001773	0.557158	0.010948
ORI	0.059717	0.501223	0.002575	0.436476	1e-05
ORI	0.066097	0.295146	0.000865	0.637882	1e-05
ORI	0.050252	0.40492	0.00057	0.544248	1e-05
ORI	0.032662	0.294118	1e-05	0.670667	0.002544
ORI	0.067446	0.238657	1e-05	0.693048	0.000839
ORI	0.031505	0.765859	1e-05	0.202616	1e-05
ORI	0.065195	0.266053	0.004113	0.6599	0.00474
ORI	0.032048	0.279982	0.001961	0.684326	0.001683
ORI	0.051367	0.446482	1e-05	0.495383	0.006759
ORI	0.04695	0.498396	1e-05	0.453621	0.001022
ORI	0.060446	0.399012	0.004516	0.53331	0.002716
ORI	0.049147	0.523352	0.000727	0.423448	0.003326
ORI	0.07195	0.370698	1e-05	0.550685	0.006657
ORI	1e-05	0.087173	1e-05	0.912797	1e-05
ORI	0.057485	0.372756	1e-05	0.560589	0.00916
ORI	0.066949	0.293722	0.014743	0.624575	1e-05
ORI	0.081825	0.346034	1e-05	0.572121	1e-05
ORI	0.060994	0.314942	1e-05	0.624044	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.067167	0.389156	0.002498	0.532902	0.008277
ORI	0.081913	0.17299	1e-05	0.73911	0.005976
ORI	0.053997	0.238866	1e-05	0.694947	0.01218
ORI	0.082437	0.251198	0.004705	0.66165	1e-05
ORI	0.06071	0.245766	1e-05	0.692608	0.000906
ORI	0.06103	0.437116	1e-05	0.501835	1e-05
ORI	0.050007	0.330825	1e-05	0.609663	0.009496
ORI	0.060377	0.293589	0.000748	0.638203	0.007082
ORI	0.007694	0.18964	0.007303	0.795353	1e-05
ORI	0.035937	0.321118	0.001898	0.635687	0.00536
ORI	0.060645	0.444176	1e-05	0.495159	1e-05
ORI	0.034341	0.201913	0.009023	0.754713	1e-05
ORI	0.036453	0.492841	0.000445	0.470251	1e-05
ORI	0.044645	0.272032	0.002931	0.670404	0.009987
ORI	0.050567	0.280393	0.000244	0.659733	0.009062
ORI	0.057013	0.476891	1e-05	0.464878	0.001209
ORI	0.042744	0.283549	0.006675	0.667022	1e-05
ORI	0.049762	0.383865	1e-05	0.566353	1e-05
ORI	0.084419	0.351017	1e-05	0.564544	1e-05
ORI	0.043467	0.334054	9.7e-05	0.622372	1e-05
ORI	0.033198	0.570099	1e-05	0.396683	1e-05
ORI	0.049162	0.34688	1e-05	0.603938	1e-05
ORI	0.053965	0.371826	1e-05	0.574188	1e-05
ORI	0.051795	0.319848	1e-05	0.621847	0.0065
ORI	0.061303	0.404184	1e-05	0.534493	1e-05
ORI	0.050455	0.40733	1e-05	0.542195	1e-05
ORI	0.078016	0.304097	0.001358	0.616519	1e-05
ORI	0.049826	0.055694	1e-05	0.871232	0.023238
ORI	0.132602	0.267177	1e-05	0.590668	0.009542
ORI	0.062207	0.372034	1e-05	0.56574	1e-05
ORI	0.079451	0.321407	0.013471	0.585661	1e-05
ORI	0.040812	0.349335	0.005388	0.604455	1e-05
ORI	0.066354	0.319496	1e-05	0.610972	0.003168
ORI	0.052923	0.290084	1e-05	0.656974	1e-05
ORI	0.07119	0.295744	0.003034	0.630023	1e-05
ORI	0.077694	0.514464	1e-05	0.405438	0.002394
ORI	0.055735	0.351424	0.006653	0.585149	0.001038
ORI	0.055448	0.296951	0.002474	0.640426	0.0047
ORI	0.032361	0.232982	0.004446	0.730202	1e-05
ORI	0.06212	0.340534	1e-05	0.597326	1e-05
ORI	0.045545	0.315558	1e-05	0.638878	1e-05
ORI	0.050685	0.347931	0.005807	0.595566	1e-05
ORI	0.069867	0.536982	0.015635	0.369351	0.008166
ORI	0.052622	0.28588	0.001169	0.65015	0.01018
ORI	0.05126	0.401357	1e-05	0.547364	1e-05
ORI	0.035026	0.251019	0.003293	0.710652	1e-05
ORI	0.037401	0.234029	0.006017	0.722543	1e-05
ORI	0.041988	0.326229	1e-05	0.630424	0.00135
ORI	0.000951	0.041783	0.004911	0.952345	1e-05
ORI	0.062047	0.415283	1e-05	0.52265	1e-05
ORI	0.069737	0.350986	0.000282	0.564204	0.014792
ORI	0.026609	0.169653	0.011277	0.792451	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.051244	0.330881	0.006082	0.611783	1e-05
ORI	0.055253	0.347217	1e-05	0.59361	0.003911
ORI	0.048182	0.369141	1e-05	0.577936	0.004731
ORI	0.075238	0.288666	1e-05	0.636076	1e-05
ORI	0.041218	0.251183	1e-05	0.707578	1e-05
ORI	0.042033	0.45407	1e-05	0.503877	1e-05
ORI	2.6e-05	0.057702	0.002691	0.939571	1e-05
ORI	1.7e-05	1e-05	1e-05	0.999953	1e-05
ORI	0.116271	0.137849	1e-05	0.74586	1e-05
ORI	0.064559	0.334085	0.042256	0.549741	0.009359
ORI	0.052085	0.494081	1e-05	0.453815	1e-05
ORI	0.028016	0.256655	1e-05	0.715309	1e-05
ORI	0.063402	0.320205	1e-05	0.610579	0.005804
ORI	0.063912	0.343512	1e-05	0.592556	1e-05
ORI	0.020544	0.192849	0.004251	0.782347	1e-05
ORI	0.08969	0.414737	0.000919	0.494644	1e-05
ORI	0.041595	0.24208	1e-05	0.704723	0.011592
ORI	0.045397	0.372036	0.001132	0.581424	1e-05
ORI	0.054146	0.317836	0.015988	0.61202	1e-05
ORI	0.050529	0.297058	1e-05	0.652394	1e-05
ORI	0.072691	0.4114	1e-05	0.514475	0.001424
ORI	0.054277	0.274223	0.001513	0.668295	0.001691
ORI	0.051275	0.244355	1e-05	0.693592	0.010768
ORI	0.038925	0.612195	1e-05	0.348861	1e-05
ORI	1.8e-05	1e-05	1e-05	0.999952	1e-05
ORI	0.046738	0.495744	1e-05	0.457497	1e-05
ORI	0.06314	0.258531	1e-05	0.676047	0.002273
ORI	0.099084	0.221276	0.001629	0.660951	0.01706
ORI	0.04443	0.326765	0.007484	0.621311	1e-05
ORI	0.109434	0.374496	1e-05	0.51605	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.035978	0.489262	0.001092	0.472507	0.00116
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.099454	0.380256	0.005372	0.51449	0.000428
ORI	0.043831	0.302576	0.00112	0.652463	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.039275	0.289822	0.00125	0.669643	1e-05
ORI	0.011139	1e-05	0.001862	0.986979	1e-05
ORI	0.040602	0.576254	1e-05	0.367941	0.015193
ORI	0.042715	0.434893	1e-05	0.521055	0.001327
ORI	0.02188	0.238846	1e-05	0.735637	0.003626
ORI	0.023762	0.341729	0.004425	0.61888	0.011205
ORI	0.127753	0.47993	1e-05	0.392297	1e-05
ORI	0.049948	0.390787	1e-05	0.559245	1e-05
ORI	0.12557	0.374126	1e-05	0.486927	0.013367
ORI	0.062167	0.27425	0.005304	0.656428	0.001851
ORI	0.10492	0.248717	1e-05	0.646343	1e-05
ORI	0.039257	0.238706	1e-05	0.705104	0.016922
ORI	0.059656	0.276297	0.002348	0.647266	0.014434
ORI	0.069025	0.236717	0.012012	0.682236	1e-05
ORI	0.062034	0.300576	1.3e-05	0.637368	1e-05
ORI	0.062152	0.262329	0.005015	0.666617	0.003886
ORI	0.025158	0.541417	1e-05	0.432461	0.000954
ORI	0.04419	0.25939	1e-05	0.6964	1e-05
ORI	0.028597	0.241928	0.002886	0.726578	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.080389	0.346062	1e-05	0.573529	1e-05
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.043292	0.3064	1e-05	0.639333	0.010966
ORI	0.068596	0.418885	1e-05	0.509046	0.003464
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.03925	0.440597	1e-05	0.520133	1e-05
ORI	0.042398	0.418461	0.004684	0.528946	0.005511
ORI	0.042274	0.604247	1e-05	0.353459	1e-05
ORI	0.00058	0.105954	0.000624	0.892832	1e-05
ORI	0.056978	0.390129	1e-05	0.552873	1e-05
ORI	0.059401	0.371718	1e-05	0.567209	0.001662
ORI	0.060423	0.334878	1e-05	0.59273	0.011959
ORI	0.01902	0.195251	0.002348	0.774708	0.008674
ORI	0.054116	0.395993	1e-05	0.547958	0.001923
ORI	0.136728	0.447735	1e-05	0.415517	1e-05
ORI	0.050779	0.360587	1e-05	0.588614	1e-05
ORI	0.0374	0.305349	1e-05	0.653972	0.003269
ORI	0.063965	0.376265	0.000782	0.558978	1e-05
ORI	0.064411	0.266668	1.4e-05	0.668898	1e-05
ORI	0.121464	0.065194	0.042074	0.762171	0.009097
ORI	0.025734	0.31331	1e-05	0.658431	0.002514
ORI	1e-05	1e-05	1e-05	0.99996	1e-05
ORI	0.055478	0.355861	1e-05	0.586294	0.002357
ORI	0.053815	0.352035	1e-05	0.584043	0.010097
