PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	tag	run_clean
0.0359	0.0077	-0.001	-2e-4	0	-8e-4	0.0047	0.0355	-0.0016	-0.0055	AFR	1318_rand_intrain
0.0357	0.0073	-0.0011	-3e-4	-3e-4	0.0022	0.0044	0.0299	-0.0072	-0.0042	AFR	1318_rand_intrain
0.036	0.0076	-8e-4	0	-0.001	7e-4	0.0055	0.0402	-0.0037	0.0096	AFR	1318_rand_intrain
0.0357	0.0077	-0.0012	-4e-4	6e-4	7e-4	0.0044	0.0318	-0.0044	-0.0031	AFR	1318_rand_intrain
0.036	0.0077	-9e-4	-3e-4	8e-4	0.0024	0.007	0.0368	-0.0036	0.0065	AFR	1318_rand_intrain
0.0358	0.0076	-0.0012	3e-4	0.0014	0.002	0.0066	0.0338	-0.0029	0.0035	AFR	1318_rand_intrain
-0.0033	-0.0185	0.0078	-0.0307	9e-4	0.0021	0.0029	-5e-4	7e-4	-0.0015	SAS	1318_rand_intrain
-0.0033	-0.0193	0.0069	-0.0275	0.0027	0.0019	0.0067	-6e-4	-9e-4	0.0172	SAS	1318_rand_intrain
-0.0033	-0.0202	0.0053	-0.0248	0.0026	0.001	-8e-4	-0.0016	-0.0011	-0.0201	SAS	1318_rand_intrain
-0.0032	-0.0177	0.0096	-0.0345	1e-4	0.0034	0.0025	9e-4	2e-4	0.0021	SAS	1318_rand_intrain
0.0362	0.0077	-0.0013	1e-4	0.0017	9e-4	0.0034	-0.0194	0.0445	-0.0045	AFR	1318_rand_intrain
0.036	0.0074	-0.0013	-3e-4	0.0014	0.0016	0.004	-0.0267	0.0435	0.0022	AFR	1318_rand_intrain
0.0361	0.0077	-0.0011	7e-4	0.0021	0	0.0024	-0.0219	0.0444	0.0035	AFR	1318_rand_intrain
0.036	0.0076	-0.0011	-8e-4	0.002	-6e-4	0.0047	-0.0207	0.0377	0.0015	AFR	1318_rand_intrain
0.0362	0.0076	-0.0011	-5e-4	0.001	9e-4	0.0037	-0.0252	0.045	-0.0029	AFR	1318_rand_intrain
0.0359	0.0078	-6e-4	0	0.001	0.0028	0.0043	-0.0243	0.0408	-7e-4	AFR	1318_rand_intrain
0.0362	0.0079	-0.001	2e-4	0.0011	8e-4	0.0037	-0.0213	0.0378	0.0033	AFR	1318_rand_intrain
0.0359	0.0078	-7e-4	-2e-4	0.002	4e-4	0.0042	-0.0211	0.0409	0.0023	AFR	1318_rand_intrain
0.035	0.0069	-0.0011	-4e-4	-4e-4	6e-4	0.0014	0.0646	-0.0306	-0.0025	AFR	1318_rand_intrain
0.0334	0.0055	-0.0014	0.0017	-0.0019	1e-4	-0.0045	0.0594	-0.0288	0.0052	AFR	1318_rand_intrain
0.0359	0.0077	-0.001	3e-4	0.0015	0.0011	0.007	0.0364	-0.0035	0.0011	AFR	1318_rand_intrain
0.0361	0.0078	-0.0012	-5e-4	9e-4	0.0015	0.0056	0.0315	-0.0031	0.0038	AFR	1318_rand_intrain
0.0358	0.0075	-8e-4	-5e-4	1e-4	-0.001	0.0027	0.0336	-0.0055	-0.0054	AFR	1318_rand_intrain
0.0358	0.0078	-0.0011	6e-4	5e-4	-8e-4	0.0073	0.0307	-0.0014	0	AFR	1318_rand_intrain
0.0359	0.0078	-0.0011	2e-4	-3e-4	0.0037	0.0052	0.0313	-0.0054	0.0041	AFR	1318_rand_intrain
0.0359	0.0073	-0.0012	-1e-4	0	0.001	0.0065	0.0307	-0.0037	0.0047	AFR	1318_rand_intrain
0.0356	0.0076	-0.001	-1e-4	-6e-4	7e-4	0.004	0.03	-7e-4	-0.0061	AFR	1318_rand_intrain
0.0356	0.0075	-8e-4	-6e-4	-2e-4	0.0011	0.004	0.0361	-0.0043	5e-4	AFR	1318_rand_intrain
0.0359	0.0076	-0.0012	-6e-4	-1e-4	6e-4	0.006	0.0356	-0.0061	0.0044	AFR	1318_rand_intrain
0.0357	0.0075	-0.0012	3e-4	0.0012	9e-4	0.0052	0.0353	-0.0059	-0.0022	AFR	1318_rand_intrain
0.0359	0.0077	-0.0012	6e-4	0.001	8e-4	0.0064	0.0344	-0.0081	-0.0036	AFR	1318_rand_intrain
0.036	0.0076	-9e-4	3e-4	2e-4	-2e-4	0.0026	0.0355	-0.0063	8e-4	AFR	1318_rand_intrain
0.0358	0.0077	-0.0011	3e-4	1e-4	1e-4	0.005	0.0283	-0.0014	0.0011	AFR	1318_rand_intrain
0.0358	0.0074	-9e-4	-6e-4	-4e-4	-1e-4	0.0052	0.0301	0.0025	-8e-4	AFR	1318_rand_intrain
0.0356	0.0073	-0.0013	-2e-4	-9e-4	2e-4	0.007	0.0346	-0.0105	0.0021	AFR	1318_rand_intrain
0.0358	0.0074	-0.001	-1e-4	5e-4	0.0016	0.0021	0.0278	4e-4	-0.0036	AFR	1318_rand_intrain
0.0357	0.0074	-0.0012	3e-4	0.0013	0.0012	0.0039	0.0322	0.0012	-0.006	AFR	1318_rand_intrain
-0.0038	-0.014	0.0135	-0.0317	-6e-4	-0.0037	0.0049	0.0013	-0.0015	0.0166	SAS	1318_rand_intrain
-0.0036	-0.0147	0.0136	-0.0343	-0.001	-9e-4	0.0017	4e-4	-0.0017	0.01	SAS	1318_rand_intrain
-0.0039	-0.0144	0.0136	-0.0327	-9e-4	-0.0051	6e-4	9e-4	0.0013	0.014	SAS	1318_rand_intrain
-0.0037	-0.0142	0.0136	-0.0319	-6e-4	-0.0012	8e-4	3e-4	4e-4	0.0054	SAS	1318_rand_intrain
-0.004	-0.0141	0.0135	-0.0301	2e-4	-0.0016	7e-4	0.0013	2e-4	-0.0092	SAS	1318_rand_intrain
-0.0038	-0.0145	0.0137	-0.0309	-0.0024	-0.0013	0.0054	-0.0016	-0.0022	0.0141	SAS	1318_rand_intrain
-0.0034	-0.0154	0.013	-0.0427	2e-4	1e-4	0.0029	-7e-4	0	0.0191	SAS	1318_rand_intrain
-0.0039	-0.0141	0.0141	-0.0339	0.001	-0.0022	0.0044	-4e-4	-0.0011	-0.0154	SAS	1318_rand_intrain
-0.0038	-0.0146	0.0136	-0.0337	0.0013	2e-4	0.0047	-5e-4	-3e-4	-0.0066	SAS	1318_rand_intrain
-0.0037	-0.0132	0.0142	-0.0309	-3e-4	-0.0029	0.0012	-9e-4	-3e-4	-0.0194	SAS	1318_rand_intrain
-0.0039	-0.0141	0.0138	-0.0314	3e-4	3e-4	0.0035	-4e-4	-9e-4	-0.0034	SAS	1318_rand_intrain
-0.0039	-0.0139	0.0137	-0.0318	-0.0015	-6e-4	9e-4	3e-4	0.0026	0.0107	SAS	1318_rand_intrain
-0.0037	-0.0144	0.0136	-0.0316	-5e-4	-0.0019	2e-4	7e-4	-1e-4	-0.0014	SAS	1318_rand_intrain
-0.0036	-0.0145	0.0136	-0.0313	-0.0024	-0.0015	0.0023	-0.0011	0.0027	-0.0063	SAS	1318_rand_intrain
-0.0033	-0.0201	0.0057	-0.0272	0.0028	-0.0023	3e-4	-0.0014	0.0021	-0.0134	SAS	1318_rand_intrain
-0.0034	-0.0209	0.0033	-0.021	0.0031	0.005	0.0052	-0.0024	-0.0021	-0.0044	SAS	1318_rand_intrain
-0.0034	-0.0212	0.0039	-0.024	9e-4	0	9e-4	-1e-4	0.001	0.0063	SAS	1318_rand_intrain
-0.0033	-0.0215	0.0037	-0.0224	7e-4	2e-4	2e-4	0	0.0012	9e-4	SAS	1318_rand_intrain
-0.0031	-0.0199	0.0058	-0.0255	0.0017	-0.0016	9e-4	-0.0025	0.004	-0.0213	SAS	1318_rand_intrain
-0.0033	-0.0194	0.0069	-0.028	7e-4	8e-4	-2e-4	6e-4	0.0025	-0.0072	SAS	1318_rand_intrain
-0.0034	-0.0188	0.0084	-0.0308	-5e-4	0.0014	0.0031	-0.0019	-8e-4	-0.0023	SAS	1318_rand_intrain
-0.0033	-0.0204	0.0052	-0.0239	4e-4	0.001	0.0012	-0.0027	0.0033	-0.0039	SAS	1318_rand_intrain
-0.0035	-0.0191	0.0069	-0.0269	-7e-4	0.0024	0.0042	-0.0019	-0.0011	0.0136	SAS	1318_rand_intrain
-0.0036	-0.0171	0.0106	-0.0382	-5e-4	5e-4	-0.0016	-0.001	6e-4	-0.0069	SAS	1318_rand_intrain
-0.0034	-0.0166	0.0114	-0.0365	-0.0019	0.0035	-0.0022	-4e-4	-0.0012	0.0134	SAS	1318_rand_intrain
-0.0029	-0.0161	0.0128	-0.0408	-0.0016	-0.0019	1e-4	5e-4	0.0021	-0.0073	SAS	1318_rand_intrain
-0.0032	-0.0169	0.0115	-0.0391	-9e-4	-2e-4	-0.0022	-0.0017	-0.0014	0.019	SAS	1318_rand_intrain
-0.003	-0.0166	0.0117	-0.0393	-5e-4	8e-4	-0.002	0.0013	-0.0013	0.0093	SAS	1318_rand_intrain
-0.0031	-0.0165	0.0119	-0.0391	-0.0021	2e-4	-0.0013	7e-4	0.0016	-0.0175	SAS	1318_rand_intrain
-0.0031	-0.0167	0.0121	-0.0392	-0.0019	6e-4	-3e-4	0.0012	0.0011	-0.0065	SAS	1318_rand_intrain
-0.0033	-0.0183	0.0077	-0.0293	0.0016	0.0012	0.0016	0.001	-0.0028	0.0176	SAS	1318_rand_intrain
-0.0036	-0.0181	0.0079	-0.0298	0.0014	-8e-4	0.0013	-0.0014	0.0014	0.0019	SAS	1318_rand_intrain
-0.0033	-0.018	0.0093	-0.0329	0.001	0.0013	0.0015	-0.0013	-4e-4	0.0155	SAS	1318_rand_intrain
-0.0032	-0.0183	0.0082	-0.0329	-1e-4	-0.0012	0.0014	-0.0015	0.001	0.0193	SAS	1318_rand_intrain
-0.0037	-0.0171	0.0108	-0.0355	-0.0011	-0.003	0.0029	-7e-4	4e-4	0.0213	SAS	1318_rand_intrain
-0.0036	-0.0165	0.0119	-0.0383	-0.0025	-3e-4	0.0043	0.0011	-0.0012	0.0176	SAS	1318_rand_intrain
-0.0032	-0.0165	0.0124	-0.0379	-0.0033	-1e-4	0.0015	-0.0016	-0.001	-0.0046	SAS	1318_rand_intrain
-0.0034	-0.0179	0.0084	-0.0319	0.0033	0.0021	0.0039	0.0017	0.0011	-5e-4	SAS	1318_rand_intrain
-0.0031	-0.0177	0.0109	-0.0402	-0.0012	-0.0039	-0.0031	0.0023	-0.0029	-0.0018	SAS	1318_rand_intrain
-0.0031	-0.0165	0.0115	-0.0391	-2e-4	-5e-4	-0.0019	6e-4	2e-4	0.0033	SAS	1318_rand_intrain
-0.003	-0.0172	0.0112	-0.0382	-9e-4	0	-0.0025	0.0021	0.0012	-0.001	SAS	1318_rand_intrain
-0.0032	-0.0169	0.0116	-0.0391	-9e-4	-0.003	-7e-4	6e-4	7e-4	0.0059	SAS	1318_rand_intrain
-0.0031	-0.0169	0.0115	-0.0388	-0.001	0.0026	-0.0048	0.0024	0.0024	-0.0031	SAS	1318_rand_intrain
-0.003	-0.0156	0.0125	-0.0398	7e-4	3e-4	-0.003	0.0013	-8e-4	-0.0037	SAS	1318_rand_intrain
-0.003	-0.0149	0.014	-0.0444	-0.0015	-0.0012	-0.0053	0.0011	0.0025	0.0144	SAS	1318_rand_intrain
-0.003	-0.0169	0.0117	-0.0404	-6e-4	-4e-4	-0.0011	-8e-4	-9e-4	-0.0241	SAS	1318_rand_intrain
-0.003	-0.0157	0.0128	-0.0422	-0.0019	0.0013	-0.0022	0.0017	-8e-4	-0.0028	SAS	1318_rand_intrain
-0.003	-0.0166	0.0115	-0.0392	-0.0026	-0.0031	-0.0014	3e-4	-5e-4	-0.0024	SAS	1318_rand_intrain
-0.0033	-0.0173	0.0118	-0.0408	-0.0028	0.0018	-0.0051	-0.0014	-0.0011	-0.0038	SAS	1318_rand_intrain
-0.0031	-0.0171	0.0115	-0.04	-0.0012	5e-4	-0.0035	-0.0011	3e-4	0.0112	SAS	1318_rand_intrain
-0.003	-0.0161	0.0127	-0.0396	-0.0022	8e-4	-0.006	-3e-4	9e-4	0.0104	SAS	1318_rand_intrain
-0.0031	-0.0161	0.0126	-0.0404	-0.0015	0.0011	-0.0037	-0.0012	0.0034	-0.0012	SAS	1318_rand_intrain
-0.0033	-0.0159	0.0125	-0.0394	-0.0015	0.0042	-0.0031	8e-4	-4e-4	-0.001	SAS	1318_rand_intrain
-0.0033	-0.0171	0.0106	-0.0277	-8e-4	-0.0042	-0.0024	-6e-4	-2e-4	-0.0143	SAS	1318_rand_intrain
-0.0031	-0.0163	0.0119	-0.0399	-0.0011	9e-4	-0.0035	-1e-4	-0.0015	-0.007	SAS	1318_rand_intrain
-0.0032	-0.0168	0.0115	-0.0401	-5e-4	-0.0011	-0.0024	0.0033	-0.0036	-0.0056	SAS	1318_rand_intrain
-0.0031	-0.0167	0.0119	-0.0387	-0.001	-4e-4	-0.0036	0.0013	-3e-4	0.0133	SAS	1318_rand_intrain
-0.0032	-0.0166	0.011	-0.0375	4e-4	0.0019	-0.0025	-1e-4	0.0016	-0.0012	SAS	1318_rand_intrain
-0.0034	-0.0168	0.0112	-0.0373	-6e-4	0.0013	0.0015	0.001	7e-4	0.005	SAS	1318_rand_intrain
-0.0035	-0.0176	0.01	-0.0331	0.0014	0.0029	0.0052	0.0025	0.001	-0.0143	SAS	1318_rand_intrain
-0.0034	-0.0175	0.0099	-0.0349	-6e-4	0.0046	0.0024	0.0011	0.0013	-0.0048	SAS	1318_rand_intrain
-0.0035	-0.0178	0.0093	-0.0334	0.0017	0.001	0.0034	-7e-4	0.0011	-0.0208	SAS	1318_rand_intrain
-0.0034	-0.0172	0.0112	-0.0368	-1e-4	-2e-4	0.0014	-8e-4	-0.0013	0.0045	SAS	1318_rand_intrain
-0.0033	-0.0177	0.0099	-0.036	-0.0016	0.0025	0.0028	2e-4	-1e-4	-0.0059	SAS	1318_rand_intrain
-0.0037	-0.0184	0.0083	-0.0298	0.003	0.0011	-0.0011	-3e-4	-0.0012	0.0011	SAS	1318_rand_intrain
-0.0036	-0.0176	0.0101	-0.0329	0.0018	0.0019	0.0048	-7e-4	0.0029	-0.0158	SAS	1318_rand_intrain
-0.003	-0.0175	0.011	-0.0392	-5e-4	1e-4	0.0024	0	1e-4	-0.0129	SAS	1318_rand_intrain
-0.0031	-0.0185	0.0085	-0.0312	-4e-4	0.0041	0.0026	0.0011	0	0.0177	SAS	1318_rand_intrain
-0.0032	-0.0186	0.0081	-0.0308	2e-4	-0.0016	0.0017	-4e-4	-0.0013	-0.004	SAS	1318_rand_intrain
-0.0034	-0.0189	0.0076	-0.0322	0.0019	0.0032	8e-4	1e-4	9e-4	-0.0055	SAS	1318_rand_intrain
-0.0031	-0.0171	0.0124	-0.044	4e-4	-0.0027	1e-4	5e-4	-0.0011	0.0013	SAS	1318_rand_intrain
-0.0032	-0.0162	0.0125	-0.0442	-9e-4	-0.0012	5e-4	0.0017	-8e-4	0.0209	SAS	1318_rand_intrain
-0.0034	-0.0161	0.012	-0.04	-6e-4	5e-4	5e-4	9e-4	4e-4	-0.0042	SAS	1318_rand_intrain
-0.0028	-0.0177	0.0107	-0.0402	-0.0016	-7e-4	-0.0048	0.0022	0.0011	-0.0014	SAS	1318_rand_intrain
-0.003	-0.0163	0.0127	-0.0424	-0.0024	-0.001	-6e-4	-0.0013	-8e-4	-0.0091	SAS	1318_rand_intrain
-0.0032	-0.0164	0.0122	-0.041	-0.0019	-9e-4	-0.0012	5e-4	-0.0023	0.01	SAS	1318_rand_intrain
-0.0031	-0.0175	0.0103	-0.0377	-3e-4	-1e-4	-0.006	-2e-4	2e-4	-0.0032	SAS	1318_rand_intrain
-0.0032	-0.0176	0.0108	-0.0399	-0.0014	0.0015	-0.0031	6e-4	0.0014	-0.0063	SAS	1318_rand_intrain
-0.003	-0.0149	0.0144	-0.0441	-0.0011	0.002	-0.0016	0.0024	-0.0015	0.0129	SAS	1318_rand_intrain
-0.0031	-0.0178	0.0106	-0.0392	-7e-4	5e-4	-0.0017	0.0018	-1e-4	0.002	SAS	1318_rand_intrain
-0.0032	-0.0165	0.0115	-0.0389	0	-5e-4	-0.0048	-0.0015	0.0016	-0.013	SAS	1318_rand_intrain
-0.0032	-0.0174	0.0109	-0.0396	-0.0011	0.0033	-4e-4	-1e-4	4e-4	-0.0042	SAS	1318_rand_intrain
-0.0031	-0.0164	0.0124	-0.0417	-3e-4	7e-4	0.0015	-5e-4	-0.0021	-0.001	SAS	1318_rand_intrain
-0.0032	-0.0163	0.0125	-0.0391	-0.0013	4e-4	2e-4	2e-4	-0.0033	0.0114	SAS	1318_rand_intrain
-0.0032	-0.0166	0.012	-0.0396	-0.0016	-8e-4	-0.004	-5e-4	2e-4	0.003	SAS	1318_rand_intrain
-0.0032	-0.0145	0.0151	-0.0446	-0.0032	3e-4	-0.0021	0.0011	9e-4	0.0155	SAS	1318_rand_intrain
-0.0032	-0.0163	0.0121	-0.0389	1e-4	0.0048	-0.0052	-4e-4	0.0011	-0.002	SAS	1318_rand_intrain
-0.0032	-0.0167	0.0112	-0.0399	-2e-4	7e-4	-0.0052	1e-4	-0.002	0.0065	SAS	1318_rand_intrain
-0.0033	-0.0184	0.0079	-0.0315	0.0014	0.0046	8e-4	9e-4	-9e-4	-0.0061	SAS	1318_rand_intrain
-0.003	-0.0169	0.0107	-0.0388	-0.0015	0.0035	-0.0014	-0.0028	8e-4	-0.0158	SAS	1318_rand_intrain
-0.0029	-0.0163	0.0117	-0.0392	-0.0018	0.0011	-0.0057	7e-4	0.0013	-0.0058	SAS	1318_rand_intrain
-0.0031	-0.0166	0.0112	-0.0392	-9e-4	-0.0029	-0.0059	9e-4	-0.002	0.0118	SAS	1318_rand_intrain
-0.003	-0.0168	0.0115	-0.0387	-0.0015	-1e-4	-0.0024	-2e-4	-0.002	-0.0052	SAS	1318_rand_intrain
-0.0032	-0.0166	0.0112	-0.039	-0.0019	-8e-4	-0.008	-4e-4	0.001	-0.0023	SAS	1318_rand_intrain
-0.0032	-0.0149	0.014	-0.0435	-0.0011	0.0025	-5e-4	4e-4	-2e-4	0.0039	SAS	1318_rand_intrain
-0.0031	-0.0169	0.0119	-0.0399	-8e-4	0.0013	-0.0046	0.0026	-0.0012	0.0126	SAS	1318_rand_intrain
-0.0033	-0.0187	0.0081	-0.0308	-0.0022	0.0017	-0.0046	4e-4	0.0036	-0.0037	SAS	1318_rand_intrain
-0.003	-0.0168	0.0111	-0.036	-0.002	0.001	-0.0032	-5e-4	1e-4	-0.0095	SAS	1318_rand_intrain
-0.0034	-0.0197	0.0067	-0.026	-0.0022	-0.0012	0.0017	0.0019	-9e-4	0.0103	SAS	1318_rand_intrain
-0.0034	-0.0218	0.0033	-0.0195	0.0013	0.0014	-0.006	0.001	0.0013	0.0086	SAS	1318_rand_intrain
-0.0032	-0.0151	0.0137	-0.0383	-0.0023	4e-4	-0.0024	-3e-4	7e-4	0.0152	SAS	1318_rand_intrain
-0.0032	-0.0158	0.0129	-0.0396	-0.0012	-0.0037	-7e-4	5e-4	0.002	-0.0108	SAS	1318_rand_intrain
-0.0033	-0.0165	0.0127	-0.0465	-0.0027	-0.001	-0.0035	0.001	-2e-4	0.0053	SAS	1318_rand_intrain
-0.0033	-0.0169	0.0128	-0.0453	-0.0021	-2e-4	-0.0023	0.0023	2e-4	0.0173	SAS	1318_rand_intrain
-0.0031	-0.018	0.0105	-0.0393	-0.002	5e-4	-0.0053	0.0013	0.0034	-9e-4	SAS	1318_rand_intrain
-0.0029	-0.0177	0.011	-0.0386	-0.0021	-0.0016	-0.0051	-4e-4	0.0022	-0.0125	SAS	1318_rand_intrain
-0.0031	-0.0177	0.0105	-0.0383	-0.001	6e-4	-0.0039	-2e-4	0.0015	0.0158	SAS	1318_rand_intrain
-0.0033	-0.0162	0.0119	-0.0401	-6e-4	0.002	-6e-4	7e-4	-8e-4	-0.0058	SAS	1318_rand_intrain
-0.0031	-0.0167	0.0117	-0.0383	-6e-4	4e-4	0.0019	2e-4	-2e-4	0.0109	SAS	1318_rand_intrain
-0.0031	-0.018	0.0107	-0.0387	-0.0027	-7e-4	-0.0041	0.0022	-2e-4	0.0117	SAS	1318_rand_intrain
-0.0033	-0.0169	0.0114	-0.0375	-6e-4	0.0019	6e-4	0	-8e-4	0.0018	SAS	1318_rand_intrain
-0.0028	-0.0178	0.0104	-0.0386	-0.0017	4e-4	-0.0042	0.0019	-0.0011	-0.0125	SAS	1318_rand_intrain
-0.0034	-0.0169	0.0124	-0.0439	-0.0013	-0.0021	-0.0016	0.003	0.0029	0.016	SAS	1318_rand_intrain
-0.0032	-0.0163	0.0133	-0.0464	-0.0019	3e-4	-0.002	0.0018	6e-4	0.0175	SAS	1318_rand_intrain
-0.0033	-0.017	0.0123	-0.0449	-0.0029	1e-4	-0.0035	0.0016	0.0036	0.007	SAS	1318_rand_intrain
-0.0032	-0.016	0.013	-0.0422	-0.0022	-8e-4	1e-4	-1e-4	5e-4	0.0114	SAS	1318_rand_intrain
-0.0032	-0.0176	0.0105	-0.0371	5e-4	-0.0015	-0.0022	8e-4	8e-4	0.0026	SAS	1318_rand_intrain
-0.0034	-0.0181	0.0089	-0.0335	-2e-4	-8e-4	0.0014	0.0023	3e-4	0.0123	SAS	1318_rand_intrain
-0.0031	-0.0177	0.0099	-0.0383	-0.0015	0.0015	-7e-4	7e-4	8e-4	-0.0105	SAS	1318_rand_intrain
-0.0031	-0.0176	0.0105	-0.0377	-0.0011	-9e-4	-0.0052	-0.0016	0	4e-4	SAS	1318_rand_intrain
-0.0038	-0.015	0.0128	-0.0359	-4e-4	0.0017	-3e-4	0.0022	0.0031	-0.002	SAS	1318_rand_intrain
-0.0028	-0.0143	0.0129	-0.0344	9e-4	4e-4	0.0042	4e-4	9e-4	-0.0228	SAS	1318_rand_intrain
-0.0039	-0.0122	0.0156	-0.0293	2e-4	-0.0018	0.0052	7e-4	-1e-4	-0.0091	SAS	1318_rand_intrain
-0.0039	-0.0146	0.0125	-0.0292	-2e-4	4e-4	6e-4	9e-4	-0.0019	0.0162	SAS	1318_rand_intrain
-0.0039	-0.0135	0.0145	-0.0309	-0.0015	-0.0034	8e-4	4e-4	8e-4	-1e-4	SAS	1318_rand_intrain
-0.0039	-0.012	0.0164	-0.0336	-0.0017	-0.0046	0.002	-2e-4	0.001	0.0056	SAS	1318_rand_intrain
-0.0037	-0.0149	0.0136	-0.0341	-0.0011	-0.0015	0.0036	-6e-4	-0.0024	0.0092	SAS	1318_rand_intrain
-0.0038	-0.0146	0.0131	-0.0321	-0.0013	-1e-4	0.0021	-0.0022	0.0017	-0.0011	SAS	1318_rand_intrain
-0.0037	-0.014	0.0134	-0.0326	-0.0013	-0.0016	0.0049	6e-4	0.0012	0.0076	SAS	1318_rand_intrain
-0.0038	-0.015	0.0133	-0.033	9e-4	-0.0021	0.0041	-8e-4	0.0023	-0.0029	SAS	1318_rand_intrain
-0.004	-0.0135	0.0139	-0.0298	0	-0.0017	0.0016	0	0.002	0.009	SAS	1318_rand_intrain
-0.0039	-0.0143	0.0133	-0.0332	-3e-4	-0.0059	-3e-4	8e-4	2e-4	0.009	SAS	1318_rand_intrain
-0.0038	-0.0142	0.0141	-0.0312	-5e-4	-0.0028	-7e-4	0	7e-4	-0.0017	SAS	1318_rand_intrain
-0.0041	-0.0136	0.0147	-0.0311	5e-4	-0.0026	0.0037	-5e-4	-7e-4	-0.0053	SAS	1318_rand_intrain
-0.004	-0.0133	0.014	-0.0303	1e-4	-0.0041	0.0029	0.0021	-1e-4	-0.0014	SAS	1318_rand_intrain
-0.004	-0.0145	0.0138	-0.0324	3e-4	0	0.0045	-1e-4	-0.0023	0.0092	SAS	1318_rand_intrain
-0.0036	-0.0146	0.0135	-0.0333	3e-4	0.0011	0.0025	0.0013	0.0013	0.0046	SAS	1318_rand_intrain
-0.004	-0.0145	0.0134	-0.0337	0.0011	-0.0035	0.0035	5e-4	2e-4	0.0081	SAS	1318_rand_intrain
-0.0039	-0.0131	0.0144	-0.0309	0.0015	-0.0017	0.0066	0	0.0015	0.0057	SAS	1318_rand_intrain
-0.0038	-0.0143	0.0132	-0.0322	-0.0012	9e-4	-2e-4	0.0013	1e-4	-9e-4	SAS	1318_rand_intrain
-0.004	-0.0138	0.0141	-0.0317	-0.0012	-0.0042	5e-4	0.0018	-7e-4	0.008	SAS	1318_rand_intrain
-0.0039	-0.0135	0.0147	-0.0311	0	0.0016	0.003	-0.0022	-0.0021	0.005	SAS	1318_rand_intrain
-0.0034	-0.0139	0.0139	-0.0329	3e-4	0.003	0.0041	-0.001	4e-4	-0.0235	SAS	1318_rand_intrain
-0.0039	-0.0139	0.0135	-0.0308	-5e-4	-0.0018	3e-4	0.0011	-0.0022	-2e-4	SAS	1318_rand_intrain
-0.0031	-0.0171	0.0111	-0.0383	-0.0028	-0.0012	-0.0041	-7e-4	5e-4	-0.0053	SAS	1318_rand_intrain
-0.003	-0.017	0.0115	-0.0398	-1e-4	0.0013	-0.0042	9e-4	-4e-4	-0.004	SAS	1318_rand_intrain
-0.0031	-0.0161	0.0126	-0.0386	-0.0027	-1e-4	-4e-4	6e-4	-6e-4	-0.0154	SAS	1318_rand_intrain
-0.0031	-0.0164	0.0121	-0.0381	-7e-4	0.0026	-0.0018	0.0015	8e-4	-0.0052	SAS	1318_rand_intrain
-0.0029	-0.0163	0.013	-0.0409	-0.0024	-1e-4	-0.003	0.0016	9e-4	0.015	SAS	1318_rand_intrain
-0.0032	-0.0167	0.0116	-0.0403	-0.001	-0.002	-0.0044	3e-4	-1e-4	0.0027	SAS	1318_rand_intrain
-0.0031	-0.0164	0.0118	-0.0404	-4e-4	0.0019	-0.0016	6e-4	0.0023	0.0021	SAS	1318_rand_intrain
-0.0032	-0.0168	0.0116	-0.0393	-0.0034	-0.0026	-0.0017	0	0.0014	0.0114	SAS	1318_rand_intrain
-0.003	-0.017	0.0114	-0.0394	-0.0028	0.0013	-0.0024	3e-4	-3e-4	-0.0031	SAS	1318_rand_intrain
-0.0032	-0.0166	0.0112	-0.0391	-0.0013	5e-4	-0.0027	-7e-4	0.0015	0.0031	SAS	1318_rand_intrain
-0.0033	-0.0143	0.0153	-0.0456	-0.0012	0.0016	0.0017	0.0017	1e-4	0.0029	SAS	1318_rand_intrain
-0.0033	-0.0166	0.0121	-0.0387	-0.0015	0.0025	6e-4	6e-4	0.0014	0.0097	SAS	1318_rand_intrain
-0.003	-0.0157	0.0131	-0.0396	-0.0024	0.0027	-0.0062	0.004	0.0018	-0.0048	SAS	1318_rand_intrain
-0.0033	-0.0165	0.0121	-0.0457	-2e-4	-0.002	-0.0019	0.002	3e-4	0.0218	SAS	1318_rand_intrain
-0.0031	-0.0175	0.01	-0.0377	-0.0013	-6e-4	-0.0052	-0.0023	8e-4	0.0129	SAS	1318_rand_intrain
-0.003	-0.0177	0.0108	-0.0386	-0.0013	4e-4	-0.0055	0.0011	0.0011	-0.0041	SAS	1318_rand_intrain
-0.0032	-0.0176	0.0107	-0.0388	2e-4	0.0027	-0.004	0.0018	9e-4	-0.0028	SAS	1318_rand_intrain
-0.003	-0.0172	0.0116	-0.0392	-2e-4	0.0023	-0.0052	3e-4	6e-4	-0.0054	SAS	1318_rand_intrain
-0.0032	-0.0149	0.0138	-0.042	-0.001	-0.0014	-9e-4	9e-4	-0.001	0.0114	SAS	1318_rand_intrain
-0.0033	-0.018	0.0101	-0.0373	-7e-4	-0.003	-0.0054	0.0013	3e-4	-0.0144	SAS	1318_rand_intrain
-0.003	-0.0173	0.0107	-0.0389	-5e-4	0.0012	-0.0046	4e-4	-0.0011	0.01	SAS	1318_rand_intrain
-0.0031	-0.0176	0.0104	-0.0396	-0.0011	-0.0039	-0.0063	-8e-4	-6e-4	-0.0016	SAS	1318_rand_intrain
